season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2011,ATL,DB,NA,39,ACT,Shann Schillinger,Shann,Schillinger,1986-05-22,6-0,200,Montana,NA,00-0027770,NA,NA,NA,NA,5694,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH181452.png
2011,ATL,DB,NA,NA,DEV,Matt Hansen,Matt,Hansen,1989-09-10,6-1,230,Rhode Island,NA,00-0028320,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN582234.png
2011,ATL,DB,NA,NA,DEV,Suaesi Tuimaunei,Suaesi,Tuimaunei,1988-02-11,6-1,205,Oregon State,NA,00-0028333,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUI486204.png
2011,ATL,DB,NA,26,RES,Kelvin Hayden,Kelvin,Hayden,1983-07-23,6-0,195,Illinois,NA,00-0023495,NA,NA,NA,NA,2277,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY034606.png
2011,ATL,DE,NA,71,ACT,Kroy Biermann,Kroy,Biermann,1985-09-12,6-3,255,Montana,NA,00-0026294,NA,NA,NA,NA,4468,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIE712400.png
2011,ATL,DE,NA,55,ACT,John Abraham,John,Abraham,1978-05-06,6-4,263,South Carolina,NA,00-0019546,NA,NA,NA,NA,591,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ABR073003.png
2011,ATL,DE,NA,93,ACT,Ray Edwards,Ray,Edwards,1985-01-01,6-5,268,Purdue,NA,00-0024342,NA,NA,NA,NA,3072,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW639849.png
2011,ATL,DE,NA,90,ACT,Lawrence Sidbury,Lawrence,Sidbury,1986-02-06,6-3,261,Richmond,NA,00-0027090,NA,NA,NA,NA,5049,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SID063890.png
2011,ATL,DE,NA,98,ACT,Cliff Matthews,Cliff,Matthews,1989-08-05,6-4,268,South Carolina,NA,00-0028168,NA,NA,NA,NA,6382,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT000000.png
2011,ATL,DT,NA,95,ACT,Jonathan Babineaux,Jonathan,Babineaux,1981-10-12,6-2,300,Iowa,NA,00-0023494,NA,NA,NA,NA,2276,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAB717191.png
2011,ATL,DT,NA,94,ACT,Peria Jerry,Peria,Jerry,1984-08-23,6-2,295,Mississippi,NA,00-0027000,NA,NA,NA,NA,4947,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JER500192.png
2011,ATL,DT,NA,91,ACT,Corey Peters,Corey,Peters,1988-06-08,6-3,305,Kentucky,Central (KY),00-0027686,13292,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,24058,6682,5607,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET099667.png
2011,ATL,DT,NA,NA,DEV,Carlton Powell,Carlton,Powell,1985-08-14,6-3,312,Virginia Tech,NA,00-0026288,NA,NA,NA,NA,4462,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POW192811.png
2011,ATL,DT,NA,97,CUT,Trey Lewis,Trey,Lewis,1985-05-23,6-3,312,Washburn,NA,00-0025572,NA,NA,NA,NA,3801,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW749796.png
2011,ATL,DT,NA,99,ACT,Vance Walker,Vance,Walker,1987-04-26,6-2,304,Georgia Tech,NA,00-0026942,NA,NA,NA,NA,5134,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL347391.png
2011,ATL,FB,NA,42,ACT,Mike Cox,Mike,Cox,1985-07-11,6-0,252,Georgia Tech,NA,00-0026033,NA,NA,NA,NA,4716,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COX519112.png
2011,ATL,FB,NA,34,RES,Ovie Mughelli,Ovie,Mughelli,1980-06-10,6-1,250,Wake Forest,NA,00-0022143,NA,NA,NA,NA,1445,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUG436055.png
2011,ATL,FS,NA,28,ACT,Thomas DeCoud,Thomas,DeCoud,1985-03-19,6-2,192,California,NA,00-0026238,NA,NA,NA,NA,4412,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEC677964.png
2011,ATL,G,NA,63,ACT,Justin Blalock,Justin,Blalock,1983-12-20,6-4,326,Texas,NA,00-0025426,NA,NA,NA,NA,3655,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA612525.png
2011,ATL,G,NA,NA,CUT,Andrew Jackson,Andrew,Jackson,1988-10-18,6-5,299,Fresno State,NA,00-0028148,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC035547.png
2011,ATL,G,NA,79,RES,Mike Johnson,Mike,Johnson,1987-04-02,6-5,312,Alabama,NA,00-0027699,NA,NA,NA,NA,5622,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH527177.png
2011,ATL,G,NA,75,ACT,Garrett Reynolds,Garrett,Reynolds,1987-07-01,6-7,310,North Carolina,NA,00-0027110,NA,NA,NA,NA,5080,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY219856.png
2011,ATL,G,NA,61,ACT,Joe Hawley,Joe,Hawley,1988-10-22,6-3,302,Nevada-Las Vegas,NA,00-0027717,NA,NA,NA,NA,5641,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW653722.png
2011,ATL,G,NA,NA,DEV,Jose Valdez,Jose,Valdez,1986-12-13,6-6,324,Arkansas,NA,00-0026509,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAL154866.png
2011,ATL,K,NA,3,ACT,Matt Bryant,Matt,Bryant,1975-05-29,5-9,203,Baylor,NA,00-0020578,NA,NA,NA,NA,1223,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY500226.png
2011,ATL,LB,NA,51,ACT,Robert James,Robert,James,1983-12-26,5-11,224,Arizona State,NA,00-0026278,NA,NA,NA,NA,4452,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM491595.png
2011,ATL,LB,NA,52,CUT,Coy Wire,Coy,Wire,1978-11-07,6-0,225,Stanford,NA,00-0021222,NA,NA,NA,NA,1099,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIR311468.png
2011,ATL,LB,NA,45,CUT,Bear Woods,Bear,Woods,1987-01-22,6-0,245,Troy,NA,00-0027206,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO515448.png
2011,ATL,LB,NA,49,CUT,Youri Yenga,Youri,Yenga,1988-11-11,6-1,231,Southern Methodist,NA,00-0028336,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YEN237309.png
2011,ATL,LB,NA,52,ACT,Akeem Dent,Akeem,Dent,1987-09-27,6-1,239,Georgia,NA,00-0028029,NA,NA,NA,NA,6243,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN660497.png
2011,ATL,LB,NA,46,CUT,LaMarcus Thompson,LaMarcus,Thompson,1987-09-08,6-1,228,Tennessee,NA,00-0028331,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO613874.png
2011,ATL,LS,NA,82,ACT,Joe Zelenka,Joe,Zelenka,1976-03-09,6-3,266,Wake Forest,NA,00-0018486,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEL428040.png
2011,ATL,LS,NA,47,CUT,Andrew Schulze,Andrew,Schulze,1987-09-23,6-6,255,Iowa,NA,00-0028329,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH684284.png
2011,ATL,MLB,NA,50,ACT,Curtis Lofton,Curtis,Lofton,1986-06-09,6-0,241,Oklahoma,NA,00-0026177,NA,NA,NA,NA,4351,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOF267017.png
2011,ATL,OLB,NA,59,ACT,Spencer Adkins,Spencer,Adkins,1987-05-16,5-11,236,Miami (Fla.),NA,00-0027123,NA,NA,NA,NA,5100,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADK695150.png
2011,ATL,OLB,NA,54,ACT,Stephen Nicholas,Stephen,Nicholas,1983-05-01,6-3,236,South Florida,NA,00-0025496,NA,NA,NA,NA,3725,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIC133755.png
2011,ATL,OLB,NA,56,ACT,Sean Weatherspoon,Sean,Weatherspoon,1987-12-29,6-2,244,Missouri,NA,00-0027871,NA,NA,NA,NA,5544,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA447811.png
2011,ATL,OLB,NA,53,RES,Mike Peterson,Mike,Peterson,1976-06-17,6-1,226,Florida,NA,00-0012871,NA,NA,NA,NA,463,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET429989.png
2011,ATL,OT,NA,72,ACT,Sam Baker,Sam,Baker,1985-05-30,6-5,301,USC,NA,00-0026161,NA,NA,NA,NA,4335,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK597488.png
2011,ATL,OT,NA,NA,DEV,Kyle Jolly,Kyle,Jolly,1987-07-22,6-6,300,North Carolina,NA,00-0027211,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOL604520.png
2011,ATL,P,NA,5,ACT,Matt Bosher,Matt,Bosher,1987-10-18,6-0,208,Miami (Fla.),NA,00-0028130,NA,NA,NA,NA,6344,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS219856.png
2011,ATL,P,NA,6,CUT,Ken Parrish,Ken,Parrish,1984-06-22,6-2,210,East Stroudsburg,NA,00-0024733,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR680587.png
2011,ATL,QB,NA,13,CUT,Adam Froman,Adam,Froman,1987-12-18,6-4,220,Louisville,NA,00-0028310,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRO291046.png
2011,ATL,QB,NA,4,ACT,John Parker Wilson,John Parker,Wilson,1985-10-17,6-2,215,Alabama,NA,00-0026505,NA,NA,NA,NA,5182,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL729398.png
2011,ATL,QB,NA,8,ACT,Chris Redman,Chris,Redman,1977-07-07,6-3,225,Louisville,NA,00-0019709,NA,NA,NA,NA,635,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED501201.png
2011,ATL,QB,NA,2,ACT,Matt Ryan,Matt,Ryan,1985-05-17,6-4,217,Boston College,Penn (PA),00-0026143,11237,7e648a0b-fdc8-4661-a587-5826f2cac11b,8780,5610,4317,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA238179.png
2011,ATL,RB,NA,27,CUT,Gartrell Johnson,Gartrell,Johnson,1986-06-21,5-10,219,Colorado State,NA,00-0027098,NA,NA,NA,NA,5058,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH254558.png
2011,ATL,RB,NA,42,CUT,Lucas Cox,Lucas,Cox,1987-11-24,6-0,245,Georgia Tech,NA,00-0028303,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COX490272.png
2011,ATL,RB,NA,22,ACT,Jacquizz Rodgers,Jacquizz,Rodgers,1990-02-06,5-6,196,Oregon State,NA,00-0028083,NA,NA,NA,NA,6297,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD369979.png
2011,ATL,RB,NA,35,ACT,Antone Smith,Antone,Smith,1985-09-17,5-9,192,Florida State,NA,00-0026855,NA,NA,NA,NA,5440,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI040756.png
2011,ATL,RB,NA,44,ACT,Jason Snelling,Jason,Snelling,1983-12-29,5-11,234,Virginia,NA,00-0025631,NA,NA,NA,NA,3860,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SNE717004.png
2011,ATL,RB,NA,32,CUT,Philip Sylvester,Philip,Sylvester,1988-11-01,5-9,194,Florida A&M,NA,00-0028330,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SYL413791.png
2011,ATL,RB,NA,40,CUT,Thor Merrow,Thor,Merrow,1986-12-08,6-0,252,North Alabama,NA,00-0028327,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MER663836.png
2011,ATL,RB,NA,33,ACT,Michael Turner,Michael,Turner,1982-02-13,5-10,247,Northern Illinois,NA,00-0022821,NA,NA,NA,NA,1873,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR608668.png
2011,ATL,SS,NA,36,ACT,James Sanders,James,Sanders,1983-11-11,5-10,210,Fresno State,NA,00-0023567,NA,NA,NA,NA,2350,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN342375.png
2011,ATL,SS,NA,25,ACT,William Moore,William,Moore,1985-05-18,6-0,221,Missouri,NA,00-0027031,NA,NA,NA,NA,4978,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO749400.png
2011,ATL,T,NA,73,ACT,Kirk Chambers,Kirk,Chambers,1979-03-19,6-7,315,Stanford,NA,00-0022728,NA,NA,NA,NA,1894,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA111272.png
2011,ATL,T,NA,77,ACT,Tyson Clabo,Tyson,Clabo,1981-10-17,6-6,329,Wake Forest,NA,00-0022245,NA,NA,NA,NA,2011,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA004828.png
2011,ATL,T,NA,74,ACT,Will Svitek,Will,Svitek,1982-01-08,6-6,308,Stanford,NA,00-0023620,NA,NA,NA,NA,2404,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SVI677581.png
2011,ATL,TE,NA,NA,CUT,Marquez Branson,Marquez,Branson,1987-02-14,6-3,247,Central Arkansas,NA,00-0026513,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA622538.png
2011,ATL,TE,NA,NA,DEV,Ryan Winterswyk,Ryan,Winterswyk,1987-02-10,6-4,258,Boise State,NA,00-0028335,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN806401.png
2011,ATL,TE,NA,89,ACT,Reggie Kelly,Reggie,Kelly,1977-02-22,6-4,257,Mississippi State,NA,00-0009119,NA,NA,NA,NA,468,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL732070.png
2011,ATL,TE,NA,NA,DEV,Tommy Gallarda,Tommy,Gallarda,1988-05-08,6-5,262,Boise State,NA,00-0028406,NA,NA,NA,NA,6594,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAL512568.png
2011,ATL,TE,NA,88,ACT,Tony Gonzalez,Tony,Gonzalez,1976-02-27,6-5,247,California,NA,00-0006101,NA,NA,NA,NA,237,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON587645.png
2011,ATL,TE,NA,81,ACT,Michael Palmer,Michael,Palmer,1988-01-18,6-5,252,Clemson,NA,00-0027202,NA,NA,NA,NA,5784,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL529610.png
2011,ATL,TE,NA,48,CUT,A.J. Simmons,A.J.,Simmons,1988-08-12,6-3,255,Arizona,NA,00-0028806,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM100214.png
2011,ATL,WR,NA,18,CUT,Doug Beaumont,Doug,Beaumont,1988-12-11,5-9,187,Louisville,NA,00-0028301,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA761756.png
2011,ATL,WR,NA,16,CUT,Tim Buckley,Tim,Buckley,1988-08-19,6-1,185,Alcorn State,NA,00-0027207,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC698967.png
2011,ATL,WR,NA,14,ACT,Eric Weems,Eric,Weems,1985-07-04,5-9,195,Bethune-Cookman,NA,00-0024535,NA,NA,NA,NA,4097,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEE551877.png
2011,ATL,WR,NA,84,ACT,Roddy White,Roddy,White,1981-11-02,6-0,211,Alabama-Birmingham,NA,00-0023462,NA,NA,NA,NA,2244,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI472686.png
2011,ATL,WR,NA,11,ACT,Julio Jones,Julio,Jones,1989-02-08,6-3,220,Alabama,Foley (AL),00-0027944,13982,0b3217b9-ba37-4222-95cb-a7a222441e8b,24793,7242,6158,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON640315.png
2011,ATL,WR,NA,12,ACT,Kevin Cone,Kevin,Cone,1988-03-20,6-2,216,Georgia Tech,NA,00-0028792,NA,NA,NA,NA,6889,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON128909.png
2011,ATL,WR,NA,89,CUT,P.J. Gore,P.J.,Gore,1987-06-30,6-3,180,Mars Hill,NA,00-0028312,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOR411339.png
2011,ATL,WR,NA,NA,DEV,Drew Davis,Drew,Davis,1989-01-04,6-1,205,Oregon,NA,00-0028307,NA,NA,NA,NA,6525,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV286887.png
2011,ATL,WR,NA,83,ACT,Harry Douglas,Harry,Douglas,1984-09-16,6-0,183,Louisville,NA,00-0026224,NA,NA,NA,NA,4398,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOU372712.png
2011,ATL,WR,NA,15,CUT,Andy Strickland,Andy,Strickland,1987-09-02,6-0,197,Wofford,NA,00-0026977,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR359842.png
2011,ATL,WR,NA,80,ACT,Kerry Meier,Kerry,Meier,1986-11-12,6-2,220,Kansas,NA,00-0027764,NA,NA,NA,NA,5688,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEI042762.png
2011,BAL,C,NA,77,ACT,Matt Birk,Matt,Birk,1976-07-23,6-4,310,Harvard,NA,00-0001263,NA,NA,NA,NA,404,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIR643699.png
2011,BAL,C,NA,NA,DEV,Cecil Newton,Cecil,Newton,1986-03-20,6-2,303,Tennessee State,NA,00-0026613,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW695865.png
2011,BAL,CB,NA,21,ACT,Lardarius Webb,Lardarius,Webb,1985-10-12,5-10,182,Nicholls State,NA,00-0027060,NA,NA,NA,NA,5011,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB229214.png
2011,BAL,CB,NA,29,ACT,Cary Williams,Cary,Williams,1984-12-23,6-1,190,Washburn,NA,00-0026369,NA,NA,NA,NA,4543,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL179853.png
2011,BAL,DB,NA,23,ACT,Chykie Brown,Chykie,Brown,1986-12-26,5-11,190,Texas,NA,00-0028102,NA,NA,NA,NA,6316,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO350727.png
2011,BAL,DB,NA,24,RES,Domonique Foxworth,Domonique,Foxworth,1983-03-27,5-11,180,Maryland,NA,00-0023532,NA,NA,NA,NA,2314,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOX813566.png
2011,BAL,DB,NA,37,CUT,Nate Williams,Nate,Williams,1989-04-11,6-0,217,Washington,NA,00-0028289,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL455268.png
2011,BAL,DB,NA,25,ACT,Chris Carr,Chris,Carr,1983-04-30,5-10,182,Boise State,NA,00-0023008,NA,NA,NA,NA,2526,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR356737.png
2011,BAL,DB,NA,45,CUT,Eugene Clifford,Eugene,Clifford,1988-01-29,6-1,209,Tennessee State,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLI029058.png
2011,BAL,DB,NA,37,ACT,Emanuel Cook,Emanuel,Cook,1988-01-20,5-10,202,South Carolina,NA,00-0026648,NA,NA,NA,NA,5293,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO087485.png
2011,BAL,DB,NA,30,CUT,Marcus Paschal,Marcus,Paschal,1984-08-31,6-0,206,Iowa,NA,00-0025721,NA,NA,NA,NA,4035,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAS081600.png
2011,BAL,DB,NA,36,ACT,Danny Gorrer,Danny,Gorrer,1986-06-01,6-0,185,Texas A&M,NA,00-0026837,NA,NA,NA,NA,5424,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOR775873.png
2011,BAL,DB,NA,31,CUT,Michael Ricks,Michael,Ricks,1987-04-07,6-0,189,Stillman,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC821619.png
2011,BAL,DB,NA,22,ACT,Jimmy Smith,Jimmy,Smith,1988-07-26,6-2,210,Colorado,Colton (CA),00-0027965,13963,c3d6c803-1c91-4bd9-956c-7f6c292558c5,24814,7511,6179,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI000006.png
2011,BAL,DB,NA,43,ACT,Haruki Nakamura,Haruki,Nakamura,1986-04-18,5-10,200,Cincinnati,NA,00-0026346,NA,NA,NA,NA,4520,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAK049576.png
2011,BAL,DE,NA,92,ACT,Haloti Ngata,Haloti,Ngata,1984-01-21,6-4,330,Oregon,NA,00-0024227,NA,NA,NA,NA,2957,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NGA622937.png
2011,BAL,DE,NA,97,ACT,Arthur Jones,Arthur,Jones,1986-06-03,6-3,313,Syracuse,NA,00-0027756,NA,NA,NA,NA,5680,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON069762.png
2011,BAL,DE,NA,56,ACT,Edgar Jones,Edgar,Jones,1984-12-01,6-3,262,Southeast Missouri State,NA,00-0024714,NA,NA,NA,NA,4280,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON255794.png
2011,BAL,DE,NA,93,ACT,Cory Redding,Cory,Redding,1980-11-15,6-4,298,Texas,NA,00-0021998,NA,NA,NA,NA,1381,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED327892.png
2011,BAL,DE,NA,90,ACT,Pernell McPhee,Pernell,McPhee,1988-12-17,6-3,280,Mississippi State,Pahokee (FL),00-0028103,14202,4b62138a-e222-408c-8595-936d1a194eca,24952,7457,6317,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCP426538.png
2011,BAL,DT,NA,70,CUT,Terron Sanders,Terron,Sanders,1987-12-19,6-2,320,Florida,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN484847.png
2011,BAL,DT,NA,69,CUT,Derek Simmons,Derek,Simmons,1988-02-16,6-3,300,USC,NA,00-0028490,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM167787.png
2011,BAL,DT,NA,91,ACT,Brandon McKinney,Brandon,McKinney,1983-08-24,6-2,345,Michigan State,NA,00-0024002,NA,NA,NA,NA,3427,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK465554.png
