season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
1999,ATL,TE,NA,85,NA,Brian Kozlowski,Brian,Kozlowski,1970-10-04,6-3,250,Connecticut,NA,00-0009443,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOZ465616.png
1999,ATL,TE,NA,88,NA,O.J. Santiago,O.J.,Santiago,1974-03-04,6-7,264,Kent State,NA,00-0014350,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN768688.png
1999,ATL,WR,NA,15,NA,Eugene Baker,Eugene,Baker,1976-03-18,6-0,167,Kent State,NA,00-0000627,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK189228.png
1999,ATL,WR,NA,81,NA,Terance Mathis,Terance,Mathis,1967-06-07,5-10,185,New Mexico,NA,00-0010539,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT235065.png
1999,ATL,WR,NA,87,NA,Jammi German,Jammi,German,1974-07-04,6-1,192,Miami (Fla.),NA,00-0005903,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GER507348.png
1999,ATL,WR,NA,80,NA,Chris Calloway,Chris,Calloway,1968-03-29,5-10,188,Michigan,NA,00-0002544,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAL719836.png
1999,ATL,WR,NA,82,NA,Ronnie Harris,Ronnie,Harris,1970-06-04,5-11,185,Oregon,NA,00-0006994,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR531318.png
1999,ATL,WR,NA,83,NA,Tim Dwight,Tim,Dwight,1975-07-13,5-8,180,Iowa,NA,00-0004673,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DWI237309.png
1999,BAL,C,NA,60,NA,Jeff Mitchell,Jeff,Mitchell,1974-01-29,6-4,300,Florida,NA,00-0011411,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT361739.png
1999,BAL,CB,NA,22,NA,Duane Starks,Duane,Starks,1974-05-23,5-10,170,Miami (Fla.),NA,00-0015577,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA575276.png
1999,BAL,CB,NA,28,NA,Chris McAlister,Chris,McAlister,1977-06-14,6-1,206,Arizona,NA,00-0010634,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCA544720.png
1999,BAL,CB,NA,25,NA,DeRon Jenkins,DeRon,Jenkins,1973-11-14,5-11,190,Tennessee,NA,00-0008339,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN178440.png
1999,BAL,DB,NA,42,NA,Anthony Mitchell,Anthony,Mitchell,1974-12-13,6-1,211,Tuskegee,NA,00-0011390,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT115602.png
1999,BAL,DB,NA,27,NA,Stevon Moore,Stevon,Moore,1967-02-09,5-11,210,Mississippi,NA,00-0011613,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO703635.png
1999,BAL,DB,NA,37,NA,Bennie Thompson,Bennie,Thompson,1963-02-10,6-0,220,Grambling State,NA,00-0016355,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO484960.png
1999,BAL,DB,NA,38,NA,James Trapp,James,Trapp,1969-12-28,6-0,190,Clemson,NA,00-0016591,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA351377.png
1999,BAL,DB,NA,39,NA,Darren Perry,Darren,Perry,1968-12-29,5-11,199,Penn State,NA,00-0012808,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PER548050.png
1999,BAL,DB,NA,35,NA,Clarence Love,Clarence,Love,1976-06-16,5-10,181,Toledo,NA,00-0010094,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOV051141.png
1999,BAL,DB,NA,43,NA,Anthony Poindexter,Anthony,Poindexter,1976-07-28,6-0,210,Virginia,NA,00-0013052,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POI588435.png
1999,BAL,DB,NA,45,NA,Corey Harris,Corey,Harris,1969-10-25,5-11,200,Vanderbilt,NA,00-0006927,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR359300.png
1999,BAL,DE,NA,93,NA,Keith Washington,Keith,Washington,1972-12-18,6-4,270,Nevada-Las Vegas,NA,00-0017255,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS483081.png
1999,BAL,DE,NA,99,NA,Michael McCrary,Michael,McCrary,1970-07-07,6-4,260,Wake Forest,NA,00-0010749,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC660247.png
1999,BAL,DE,NA,96,NA,Fernando Smith,Fernando,Smith,1971-08-02,6-6,287,Jackson State,NA,00-0015171,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI271440.png
1999,BAL,DE,NA,94,NA,Marques Douglas,Marques,Douglas,1977-03-15,6-2,270,Howard,NA,00-0004472,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOU543962.png
1999,BAL,DE,NA,90,NA,Rob Burnett,Rob,Burnett,1967-08-27,6-4,270,Syracuse,NA,00-0002294,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR435028.png
1999,BAL,DT,NA,79,NA,Larry Webster,Larry,Webster,1969-01-18,6-5,305,Maryland,NA,00-0017378,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB736183.png
1999,BAL,DT,NA,98,NA,Tony Siragusa,Tony,Siragusa,1967-05-14,6-3,340,Pittsburgh,NA,00-0015002,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIR276861.png
1999,BAL,DT,NA,92,NA,Martin Chase,Martin,Chase,1974-12-19,6-2,310,Oklahoma,NA,00-0002908,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA690038.png
1999,BAL,DT,NA,91,NA,Lional Dalton,Lional,Dalton,1975-02-21,6-1,320,Eastern Michigan,NA,00-0003838,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL680900.png
1999,BAL,FB,NA,29,NA,Chuck Evans,Chuck,Evans,1967-04-16,6-1,245,Clark Atlanta,NA,00-0004972,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA094239.png
1999,BAL,FS,NA,26,NA,Rod Woodson,Rod,Woodson,1965-03-10,6-0,205,Purdue,NA,00-0018229,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO699408.png
1999,BAL,G,NA,69,NA,Jeff Blackshear,Jeff,Blackshear,1969-03-29,6-6,330,Louisiana-Monroe,NA,00-0001307,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA321835.png
1999,BAL,G,NA,64,NA,Edwin Mulitalo,Edwin,Mulitalo,1974-09-01,6-3,340,Arizona,NA,00-0011803,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUL140625.png
1999,BAL,G,NA,61,NA,Everett Lindsay,Everett,Lindsay,1970-09-18,6-4,302,Mississippi,NA,00-0009941,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN302290.png
1999,BAL,G,NA,62,NA,Mike Flynn,Mike,Flynn,1974-06-15,6-3,295,Maine,NA,00-0005366,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLY498348.png
1999,BAL,K,NA,3,NA,Matt Stover,Matt,Stover,1968-01-27,5-11,178,Louisiana Tech,NA,00-0015784,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO772332.png
1999,BAL,LB,NA,53,NA,Tyrell Peters,Tyrell,Peters,1974-08-04,6-0,235,Oklahoma,NA,00-0012849,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET163805.png
1999,BAL,LB,NA,50,NA,Brad Jackson,Brad,Jackson,1975-01-11,6-0,230,Cincinnati,NA,00-0008097,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC055296.png
1999,BAL,MLB,NA,52,NA,Ray Lewis,Ray,Lewis,1975-05-15,6-1,245,Miami (Fla.),NA,00-0009889,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW562347.png
1999,BAL,OLB,NA,55,NA,Jamie Sharper,Jamie,Sharper,1974-11-23,6-3,240,Virginia,NA,00-0014725,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA505803.png
1999,BAL,OLB,NA,58,NA,Peter Boulware,Peter,Boulware,1974-12-18,6-4,255,Florida State,NA,00-0001544,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOU345732.png
1999,BAL,OLB,NA,51,NA,Cornell Brown,Cornell,Brown,1975-03-15,6-0,240,Virginia Tech,NA,00-0001896,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO357374.png
1999,BAL,P,NA,5,NA,Kyle Richardson,Kyle,Richardson,1973-03-02,6-2,210,Arkansas State,NA,00-0013682,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC566253.png
1999,BAL,QB,NA,12,NA,Tony Banks,Tony,Banks,1973-04-05,6-4,225,Michigan State,NA,00-0000722,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN403290.png
1999,BAL,QB,NA,19,NA,Scott Mitchell,Scott,Mitchell,1968-01-02,6-6,245,Utah,NA,00-0011434,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT766982.png
1999,BAL,QB,NA,10,NA,Stoney Case,Stoney,Case,1972-07-07,6-3,201,New Mexico,NA,00-0002787,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS138429.png
1999,BAL,RB,NA,30,NA,Obafemi Ayanbadejo,Obafemi,Ayanbadejo,1975-03-05,6-2,235,San Diego State,NA,00-0000552,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYA444955.png
1999,BAL,RB,NA,44,NA,Tony Vinson,Tony,Vinson,1971-03-13,6-1,229,Towson,NA,00-0016931,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIN555054.png
1999,BAL,RB,NA,32,NA,Errict Rhett,Errict,Rhett,1970-12-11,5-11,211,Florida,NA,00-0013622,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RHE718773.png
1999,BAL,RB,NA,34,NA,Jay Graham,Jay,Graham,1975-07-14,5-11,215,Tennessee,NA,00-0006208,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA198079.png
1999,BAL,RB,NA,33,NA,Priest Holmes,Priest,Holmes,1973-10-07,5-9,205,Texas,NA,00-0007661,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL627237.png
1999,BAL,SS,NA,20,NA,Kim Herring,Kim,Herring,1975-09-10,6-0,200,Penn State,NA,00-0007334,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER564218.png
1999,BAL,T,NA,74,NA,James Atkins,James,Atkins,1970-01-28,6-6,330,Louisiana-Lafayette,NA,00-0000485,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ATK298488.png
1999,BAL,T,NA,70,NA,Harry Swayne,Harry,Swayne,1965-02-02,6-5,295,Rutgers,NA,00-0015958,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWA775208.png
1999,BAL,T,NA,75,NA,Jonathan Ogden,Jonathan,Ogden,1974-07-31,6-8,335,UCLA,NA,00-0012322,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGD403291.png
1999,BAL,T,NA,72,NA,Sammy Williams,Sammy,Williams,1974-12-14,6-5,318,Oklahoma,NA,00-0017927,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL515344.png
1999,BAL,T,NA,67,NA,Chris Harrison,Chris,Harrison,1972-02-25,6-3,290,Virginia,NA,00-0007017,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR576333.png
1999,BAL,T,NA,71,NA,Spencer Folau,Spencer,Folau,1973-04-05,6-5,300,Idaho,NA,00-0005377,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOL021296.png
1999,BAL,TE,NA,89,NA,A.J. Ofodile,A.J.,Ofodile,1973-10-09,6-6,260,Missouri,NA,00-0012317,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OFO148317.png
1999,BAL,TE,NA,82,NA,Frank Wainright,Frank,Wainright,1967-10-10,6-2,255,Northern Colorado,NA,00-0016993,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAI152616.png
1999,BAL,TE,NA,81,NA,Aaron Pierce,Aaron,Pierce,1969-09-06,6-5,250,Washington,NA,00-0012971,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIE180423.png
1999,BAL,TE,NA,48,NA,Lovett Purnell,Lovett,Purnell,1972-04-07,6-3,245,West Virginia,NA,00-0013308,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PUR656509.png
1999,BAL,TE,NA,49,NA,Ryan Collins,Ryan,Collins,1975-11-01,6-6,259,St. Thomas,NA,00-0003310,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL681036.png
1999,BAL,TE,NA,85,NA,Greg DeLong,Greg,DeLong,1973-04-03,6-4,255,North Carolina,NA,00-0004172,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL563760.png
1999,BAL,WR,NA,88,NA,Justin Armour,Justin,Armour,1973-01-01,6-4,215,Stanford,NA,00-0000422,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARM039085.png
1999,BAL,WR,NA,11,NA,Marcus Nash,Marcus,Nash,1976-02-01,6-3,195,Tennessee,NA,00-0011932,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAS338384.png
1999,BAL,WR,NA,14,NA,Brandon Stokley,Brandon,Stokley,1976-06-23,5-11,197,Louisiana-Lafayette,NA,00-0015754,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO309337.png
1999,BAL,WR,NA,84,NA,Jermaine Lewis,Jermaine,Lewis,1974-10-16,5-7,175,Maryland,NA,00-0009869,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW376340.png
1999,BAL,WR,NA,86,NA,Billy Davis,Billy,Davis,1972-07-06,6-1,205,Pittsburgh,NA,00-0003944,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV802056.png
1999,BAL,WR,NA,87,NA,Qadry Ismail,Qadry,Ismail,1970-11-08,6-0,200,Syracuse,NA,00-0008059,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ISM059326.png
1999,BAL,WR,NA,83,NA,Pat Johnson,Pat,Johnson,1976-08-10,5-10,180,Oregon,NA,00-0008598,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH570510.png
1999,BUF,C,NA,60,NA,Jerry Ostroski,Jerry,Ostroski,1970-07-12,6-4,325,Tulsa,NA,00-0012437,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OST610185.png
1999,BUF,C,NA,63,NA,Bill Conaty,Bill,Conaty,1973-03-08,6-2,300,Virginia Tech,NA,00-0003356,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON010381.png
1999,BUF,CB,NA,28,NA,Thomas Smith,Thomas,Smith,1970-12-05,5-11,190,North Carolina,NA,00-0015314,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI744720.png
1999,BUF,CB,NA,26,NA,Antoine Winfield,Antoine,Winfield,1977-06-24,5-8,180,Ohio State,NA,00-0018093,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN144862.png
1999,BUF,CB,NA,25,NA,Donovan Greer,Donovan,Greer,1974-09-11,5-9,178,Texas A&M,NA,00-0006395,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE650491.png
1999,BUF,CB,NA,27,NA,Ken Irvin,Ken,Irvin,1972-07-11,5-10,186,Memphis,NA,00-0008041,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IRV402310.png
1999,BUF,DB,NA,21,NA,Manny Martin,Manny,Martin,1969-07-31,5-10,190,Alabama State,NA,00-0010450,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR585667.png
1999,BUF,DB,NA,22,NA,Daryl Porter,Daryl,Porter,1974-01-16,5-9,190,Boston College,NA,00-0013122,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR121032.png
1999,BUF,DB,NA,29,NA,Keion Carpenter,Keion,Carpenter,1977-10-31,5-11,205,Virginia Tech,NA,00-0002666,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR302819.png
1999,BUF,DE,NA,75,NA,Marcellus Wiley,Marcellus,Wiley,1974-11-30,6-4,275,Columbia,NA,00-0017670,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL056542.png
1999,BUF,DE,NA,91,NA,Shawn Price,Shawn,Price,1970-03-28,6-4,290,U. of Pacific,NA,00-0013235,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI295067.png
1999,BUF,DE,NA,78,NA,Bruce Smith,Bruce,Smith,1963-06-18,6-4,273,Virginia Tech,NA,00-0015111,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI088160.png
1999,BUF,DE,NA,90,NA,Phil Hansen,Phil,Hansen,1968-05-20,6-5,278,North Dakota State,NA,00-0006795,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN587268.png
1999,BUF,DT,NA,98,NA,Sean Moran,Sean,Moran,1973-06-05,6-3,275,Colorado State,NA,00-0011634,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR080512.png
1999,BUF,DT,NA,93,NA,Pat Williams,Pat,Williams,1972-10-24,6-3,310,Texas A&M,NA,00-0017899,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL462033.png
1999,BUF,FB,NA,33,NA,Sam Gash,Sam,Gash,1969-03-07,6-0,240,Penn State,NA,00-0005822,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAS153366.png
1999,BUF,FS,NA,24,NA,Kurt Schulz,Kurt,Schulz,1968-12-12,6-0,208,Eastern Washington,NA,00-0014512,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH682479.png
1999,BUF,G,NA,76,NA,Ethan Albright,Ethan,Albright,1971-05-01,6-5,278,North Carolina,NA,00-0000121,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALB637766.png
1999,BUF,G,NA,66,NA,Victor Allotey,Victor,Allotey,1975-04-08,6-3,325,Indiana,NA,00-0000240,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL797433.png
1999,BUF,G,NA,74,NA,Jamie Nails,Jamie,Nails,1977-06-03,6-6,354,Florida A&M,NA,00-0011908,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAI134969.png
1999,BUF,G,NA,72,NA,Joe Panos,Joe,Panos,1971-01-24,6-2,298,Wisconsin,NA,00-0012532,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAN753911.png
1999,BUF,G,NA,61,NA,Dusty Zeigler,Dusty,Zeigler,1973-09-27,6-5,298,Notre Dame,NA,00-0018484,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEI237308.png
1999,BUF,G,NA,79,NA,Ruben Brown,Ruben,Brown,1972-02-13,6-3,304,Pittsburgh,NA,00-0002041,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO668610.png
1999,BUF,ILB,NA,52,NA,John Holecek,John,Holecek,1972-05-07,6-2,242,Illinois,NA,00-0007587,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL080574.png
1999,BUF,ILB,NA,56,NA,Sam Cowart,Sam,Cowart,1975-02-26,6-2,245,Florida State,NA,00-0003563,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COW336216.png
1999,BUF,K,NA,2,NA,Steve Christie,Steve,Christie,1967-11-13,6-0,190,William & Mary,NA,00-0002975,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHR498348.png
1999,BUF,LB,NA,53,NA,Keith Newman,Keith,Newman,1977-01-19,6-2,243,North Carolina,NA,00-0012059,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW421989.png
1999,BUF,LB,NA,58,NA,Marlo Perry,Marlo,Perry,1972-08-25,6-4,245,Jackson State,NA,00-0012820,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PER635625.png
1999,BUF,LB,NA,51,NA,Joe Cummings,Joe,Cummings,1974-06-08,6-2,242,Wyoming,NA,00-0003748,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUM602170.png
1999,BUF,LB,NA,55,NA,Jay Foreman,Jay,Foreman,1976-02-18,6-1,240,Nebraska,NA,00-0005434,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR395369.png
1999,BUF,LB,NA,96,NA,Dan Brandenburg,Dan,Brandenburg,1973-02-16,6-3,240,Indiana State,NA,00-0001681,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA547650.png
1999,BUF,NT,NA,92,NA,Ted Washington,Ted,Washington,1968-04-13,6-5,330,Louisville,NA,00-0017277,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS737895.png
1999,BUF,OLB,NA,99,NA,Gabe Northern,Gabe,Northern,1974-06-08,6-3,244,LSU,NA,00-0012191,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR604876.png
