season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
2017,ATL,C,NA,51,ACT,Alex Mack,Alex,Mack,11/19/1985,6-4,311,California,San Marcos (CA),00-0026997,12616,7cfc5f12-e344-4a41-8f54-52a5c2bbd52d,9285,6054,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAC273212.png
2017,ATL,CB,NA,32,CUT,Jalen Collins,Jalen,Collins,03/20/1993,6-1,203,LSU,NA,00-0031552,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL604473.png
2017,ATL,CB,NA,23,ACT,Robert Alford,Robert,Alford,11/01/1988,5-10,186,Southeastern Louisiana,Hammond (LA),00-0030528,15817,4f5ca039-21f3-4045-9c2e-c0b4d5d564c5,26683,8645,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALF657259.png
2017,ATL,CB,NA,30,CUT,Deji Olatoye,Deji,Olatoye,07/20/1991,6-1,205,North Carolina A&T,NA,00-0030699,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLA612618.png
2017,ATL,CB,NA,34,ACT,Brian Poole,Brian,Poole,10/20/1992,5-9,213,Florida,Southeast (FL),00-0032596,2980115,901c84c7-ef46-4c9f-9941-ac8becc02986,29655,11319,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POO231564.png
2017,ATL,CB,NA,21,ACT,Desmond Trufant,Desmond,Trufant,09/10/1990,6-0,190,Washington,Wilson (WA),00-0030562,15812,f14e6b34-3c77-44e7-bc9c-6c691d3fe46b,26645,8641,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRU381665.png
2017,ATL,DB,NA,20,ACT,Sharrod Neasman,Sharrod,Neasman,10/14/1991,5-11,213,Florida Atlantic,Braden River (FL),00-0032592,2982866,90434aff-bd29-44be-8e76-056e412a9624,29653,11316,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEA752713.png
2017,ATL,DB,NA,49,CUT,Deron Washington,Deron,Washington,05/03/1993,6-1,211,Pittsburg State,NA,00-0033239,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS215782.png
2017,ATL,DB,NA,35,DEV,Marcelis Branch,Marcelis,Branch,01/19/1994,5-11,180,Robert Morris,NA,00-0033220,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA505992.png
2017,ATL,DB,NA,41,RES,Quincy Mauger,Quincy,Mauger,03/04/1995,6-0,206,Georgia,NA,00-0033232,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAU221147.png
2017,ATL,DB,NA,35,ACT,Leon McFadden,Leon,McFadden,10/26/1990,5-10,195,San Diego State,NA,00-0030556,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCF145561.png
2017,ATL,DB,NA,33,ACT,Blidi Wreh-Wilson,Blidi,Wreh-Wilson,12/05/1989,6-1,190,Connecticut,General McLane (PA),00-0030541,15881,829307ad-fb1d-4c7b-b073-3098be9464e7,26693,8646,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRE233874.png
2017,ATL,DE,NA,99,ACT,Adrian Clayborn,Adrian,Clayborn,07/06/1988,6-3,280,Iowa,Webster Groves (MO),00-0027958,13965,072ec285-1430-48d4-9342-5a1b9af527f3,24807,7417,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA770145.png
2017,ATL,DE,NA,50,ACT,Brooks Reed,Brooks,Reed,02/28/1987,6-3,254,Arizona,NA,00-0027980,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE154467.png
2017,ATL,DE,NA,55,DEV,JT Jones,JT,Jones,11/12/1993,6-3,245,Miami (Ohio),NA,00-0033226,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON758364.png
2017,ATL,DE,NA,90,ACT,Derrick Shelby,Derrick,Shelby,03/04/1989,6-2,280,Utah,NA,00-0029111,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE238558.png
2017,ATL,DE,NA,98,ACT,Takkarist McKinley,Takkarist,McKinley,11/02/1995,6-2,250,UCLA,Kennedy (CA),00-0033540,3152371,dcc7a0e1-05e3-407f-84e1-fdedf8eecbbf,30139,11928,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK405174.png
2017,ATL,DE,NA,91,ACT,Courtney Upshaw,Courtney,Upshaw,12/13/1989,6-2,272,Alabama,NA,00-0029252,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UPS271236.png
2017,ATL,DE,NA,95,RES,Jack Crawford,Jack,Crawford,09/07/1988,6-5,274,Penn State,St. Augustine Prep (NJ),00-0029627,15090,3a2a4022-a54c-4325-b521-e46e460559ab,25868,8148,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRA660264.png
2017,ATL,DE,NA,96,RES,Martin Ifedi,Martin,Ifedi,09/04/1991,6-3,275,Memphis,NA,00-0032249,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IFE148317.png
2017,ATL,DT,NA,NA,DEV,Tani Tupou,Tani,Tupou,12/13/1992,6-1,284,Washington,NA,00-0032852,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUP549332.png
2017,ATL,DT,NA,79,ACT,Ahtyba Rubin,Ahtyba,Rubin,07/25/1986,6-2,310,Iowa State,NA,00-0026330,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUB425866.png
2017,ATL,DT,NA,92,ACT,Dontari Poe,Dontari,Poe,08/18/1990,6-3,346,Memphis,Wooddale (TN),00-0029688,14939,9fdc477a-af02-4345-baca-cf026fbc645a,25721,8153,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POE346076.png
2017,ATL,DT,NA,NA,DEV,Joey Ivie,Joey,Ivie,01/22/1995,6-3,295,Florida,Pasco (FL),00-0033590,3043112,4e710e1a-2654-4e2f-9be0-5b9941025477,30341,12051,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IVI177981.png
2017,ATL,DT,NA,77,CUT,Ra'Shede Hageman,Ra'Shede,Hageman,08/08/1990,6-6,318,Minnesota,NA,00-0031281,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG152196.png
2017,ATL,DT,NA,97,ACT,Grady Jarrett,Grady,Jarrett,04/28/1993,6-0,305,Clemson,Rockdale County (GA),00-0031583,2576492,e1fe1900-fae3-414e-8530-55eece80471f,28525,10458,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAR254349.png
2017,ATL,DT,NA,NA,CUT,A.J. Jefferson,A.J.,Jefferson,03/03/1993,6-3,280,Mississippi State,NA,00-0033981,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF096282.png
2017,ATL,FB,NA,40,ACT,Derrick Coleman,Derrick,Coleman,10/18/1990,6-0,233,UCLA,NA,00-0029068,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL248659.png
2017,ATL,FS,NA,37,ACT,Ricardo Allen,Ricardo,Allen,12/18/1991,5-9,186,Purdue,Mainland (FL),00-0031181,16882,4ba33131-8214-45bf-9ce1-5ac08f1b68c5,27675,9609,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL641418.png
2017,ATL,FS,NA,27,ACT,Damontae Kazee,Damontae,Kazee,06/05/1993,5-10,174,San Diego State,Cajon (CA),00-0033512,2976099,f9c86838-11e5-4582-a03e-c15e02b2013c,30262,12019,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAZ186981.png
2017,ATL,K,NA,3,ACT,Matt Bryant,Matt,Bryant,05/29/1975,5-9,203,Baylor,NA,00-0020578,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY500226.png
2017,ATL,LB,NA,43,CUT,Jack Lynn,Jack,Lynn,08/06/1993,6-2,246,Minnesota,NA,00-0033986,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYN740615.png
2017,ATL,LB,NA,52,RES,Jordan Tripp,Jordan,Tripp,04/03/1991,6-3,234,Montana,NA,00-0031313,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRI579306.png
2017,ATL,LB,NA,56,ACT,Sean Weatherspoon,Sean,Weatherspoon,12/29/1987,6-2,244,Missouri,NA,00-0027871,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA447811.png
2017,ATL,LS,NA,47,ACT,Josh Harris,Josh,Harris,04/27/1989,6-1,240,Auburn,Carrollton (GA),00-0028845,15151,8bbd5520-52e9-4187-889f-bd4552622869,26168,8553,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR000002.png
2017,ATL,MLB,NA,53,ACT,LaRoy Reynolds,LaRoy,Reynolds,11/03/1990,6-1,240,Virginia,Maury (VA),00-0029955,16449,0555927e-18ad-40f9-b2d6-f63d533d91aa,26975,9068,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY431570.png
2017,ATL,MLB,NA,45,ACT,Deion Jones,Deion,Jones,11/04/1994,6-1,222,LSU,Jesuit (LA),00-0032388,2976545,a2a587d3-2971-41f5-a5d4-828d9cf1494e,29285,11080,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON233279.png
2017,ATL,OG,NA,63,ACT,Ben Garland,Ben,Garland,04/06/1988,6-5,308,Air Force,Central (CO),00-0027282,13802,a511a53f-8628-465b-b7ef-79c02dcef127,24380,8427,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR218169.png
2017,ATL,OG,NA,64,ACT,Sean Harlow,Sean,Harlow,03/28/1995,6-4,284,Oregon State,San Clemente (CA),00-0033511,3045286,f4f08533-c692-4aba-84fe-fc21101c7bda,30249,11796,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR186238.png
2017,ATL,OG,NA,75,ACT,Jamil Douglas,Jamil,Douglas,02/28/1992,6-4,308,Arizona State,Cypress (CA),00-0031575,2516927,9be53b35-e7fe-4f28-97bc-09d87f782ced,28502,10294,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOU406284.png
2017,ATL,OG,NA,71,ACT,Wes Schweitzer,Wes,Schweitzer,09/11/1993,6-4,300,San Jose State,Chaparral (AZ),00-0032432,2581273,a12890df-5475-4689-895c-6b54abc71b1f,29429,11230,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH821050.png
2017,ATL,OG,NA,67,RES,Andy Levitre,Andy,Levitre,05/15/1986,6-2,303,Oregon State,NA,00-0027027,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEV605031.png
2017,ATL,OLB,NA,59,ACT,De'Vondre Campbell,De'Vondre,Campbell,07/01/1993,6-3,234,Minnesota,Cypress Lake (FL),00-0032401,3040180,25a643a9-3b59-4739-8430-2713a818fb69,29349,10935,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM227922.png
2017,ATL,OLB,NA,44,ACT,Vic Beasley,Vic,Beasley,07/08/1992,6-3,246,Clemson,Adairsville (GA),00-0032240,2512400,d1d46ded-4585-4760-81b4-62b80d31a3b0,28396,9261,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA528276.png
2017,ATL,OLB,NA,42,ACT,Duke Riley,Duke,Riley,08/09/1994,6-0,218,LSU,John Curtis Christian (LA),00-0033549,3042725,16661483-3da0-4461-ac44-46fddb386e19,30188,11981,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIL146648.png
2017,ATL,OT,NA,66,CUT,Kevin Graf,Kevin,Graf,06/17/1991,6-6,309,USC,NA,00-0030713,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA090686.png
2017,ATL,OT,NA,74,ACT,Ty Sambrailo,Ty,Sambrailo,03/10/1992,6-5,311,Colorado State,St. Francis Catholic (CA),00-0032147,2514397,1f7fb52c-0320-4a3f-af26-608e99699fb3,28447,10275,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM009394.png
2017,ATL,OT,NA,68,ACT,Austin Pasztor,Austin,Pasztor,11/26/1990,6-7,305,Virginia,NA,00-0029076,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAS822673.png
2017,ATL,OT,NA,76,DEV,Daniel Brunskill,Daniel,Brunskill,01/27/1994,6-5,260,San Diego State,Valley Center (CA),00-0033221,2976117,8925f38d-5c75-42c7-aa52-e3bcca16a21c,30449,11781,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU741545.png
2017,ATL,OT,NA,79,CUT,Wil Freeman,Wil,Freeman,02/07/1994,6-6,275,Southern Mississippi,NA,00-0033225,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE177862.png
2017,ATL,OT,NA,73,ACT,Ryan Schraeder,Ryan,Schraeder,05/04/1988,6-7,300,Valdosta State,NA,00-0029786,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH492299.png
2017,ATL,OT,NA,62,CUT,Larson Graham,Larson,Graham,04/09/1994,6-5,292,Duquesne,NA,00-0034002,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA208818.png
2017,ATL,OT,NA,70,ACT,Jake Matthews,Jake,Matthews,02/11/1992,6-5,309,Texas A&M,Elkins (TX),00-0031279,16713,ee9c975e-68f9-49cc-886d-f1d00286305d,27534,9248,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT565555.png
2017,ATL,P,NA,5,ACT,Matt Bosher,Matt,Bosher,10/18/1987,6-0,208,Miami (Fla.),NA,00-0028130,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS219856.png
2017,ATL,QB,NA,4,CUT,Matt Simms,Matt,Simms,09/27/1988,6-3,210,Tennessee,NA,00-0029151,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM341997.png
2017,ATL,QB,NA,NA,NWT,Trevor Knight,Trevor,Knight,10/03/1993,6-1,215,Texas A&M,NA,00-0033607,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KNI752443.png
2017,ATL,QB,NA,2,ACT,Matt Ryan,Matt,Ryan,05/17/1985,6-4,217,Boston College,Penn (PA),00-0026143,11237,7e648a0b-fdc8-4661-a587-5826f2cac11b,8780,5610,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA238179.png
2017,ATL,QB,NA,8,ACT,Matt Schaub,Matt,Schaub,06/25/1981,6-6,245,Virginia,West Chester East (PA),00-0022787,5615,1f09583f-dcc1-43e8-a7fc-f063d2c96508,6849,3793,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png
2017,ATL,QB,NA,NA,DEV,Garrett Grayson,Garrett,Grayson,05/29/1991,6-2,220,Colorado State,NA,00-0032148,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA824508.png
2017,ATL,RB,NA,26,ACT,Tevin Coleman,Tevin,Coleman,04/16/1993,6-1,210,Indiana,Oak Forest (IL),00-0032058,2979477,5827b78b-5150-4ba9-bc46-902428e99a31,28461,10081,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL359050.png
2017,ATL,RB,NA,24,ACT,Devonta Freeman,Devonta,Freeman,03/15/1992,5-8,206,Florida State,NA,00-0031285,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE174508.png
2017,ATL,RB,NA,30,CUT,Kelvin Taylor,Kelvin,Taylor,09/28/1993,5-10,205,Florida,NA,00-0032440,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY467820.png
2017,ATL,RB,NA,39,CUT,Tyler Renew,Tyler,Renew,10/20/1994,5-11,217,The Citadel,NA,00-0033235,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REN130197.png
2017,ATL,RB,NA,28,ACT,Terron Ward,Terron,Ward,02/15/1992,5-7,201,Oregon State,NA,00-0031682,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR275043.png
2017,ATL,RB,NA,25,ACT,Terrence Magee,Terrence,Magee,03/16/1993,5-9,220,LSU,NA,00-0031768,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAG263157.png
2017,ATL,SS,NA,22,ACT,Keanu Neal,Keanu,Neal,07/26/1995,6-0,211,Florida,South Sumter (FL),00-0032382,3054962,cc9c2006-e72b-4073-afcc-69c187cb28b7,29251,11143,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEA222964.png
2017,ATL,SS,NA,36,ACT,Kemal Ishmael,Kemal,Ishmael,05/06/1991,6-0,206,UCF,NA,00-0030427,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ISH415291.png
2017,ATL,TE,NA,89,DEV,Alex Gray,Alex,Gray,05/01/1991,6-4,231,No College,NA,00-0034010,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA603000.png
2017,ATL,TE,NA,85,ACT,Eric Saubert,Eric,Saubert,05/01/1994,6-5,253,Drake,Hoffman Estates (IL),00-0033576,2975863,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,30287,11897,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAU025752.png
2017,ATL,TE,NA,82,CUT,Josh Perkins,Josh,Perkins,08/05/1993,6-3,223,Washington,Gahr (CA),00-0032599,2578377,9c18801d-bdaa-4036-9663-24280c763bcf,29654,11317,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PER222525.png
2017,ATL,TE,NA,80,ACT,Levine Toilolo,Levine,Toilolo,07/30/1991,6-8,265,Stanford,Helix (CA),00-0030443,15980,67d56171-7522-430c-b7d9-8f7e2b6624d3,26756,8789,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOI581408.png
2017,ATL,TE,NA,83,CUT,Darion Griswold,Darion,Griswold,12/23/1992,6-5,265,Arkansas State,NA,00-0032347,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI826107.png
2017,ATL,TE,NA,81,ACT,Austin Hooper,Austin,Hooper,10/29/1994,6-3,254,Stanford,De La Salle (CA),00-0032392,3043275,90c2a93f-d837-4e1b-b57c-56648903a8db,29315,10748,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOO570770.png
2017,ATL,WR,NA,16,CUT,Anthony Dable,Anthony,Dable,09/25/1988,6-4,220,No College,NA,00-0032333,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAB359918.png
2017,ATL,WR,NA,35,CUT,B.J. Daniels,B.J.,Daniels,10/24/1989,5-11,217,South Florida,NA,00-0030120,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN454194.png
2017,ATL,WR,NA,13,RES,Devin Fuller,Devin,Fuller,01/29/1994,6-0,194,UCLA,NA,00-0032451,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUL189505.png
2017,ATL,WR,NA,18,ACT,Taylor Gabriel,Taylor,Gabriel,02/17/1991,5-8,165,Abilene Christian,NA,00-0031228,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAB627060.png
2017,ATL,WR,NA,NA,DEV,Reggie Davis,Reggie,Davis,11/22/1995,5-11,170,Georgia,NA,00-0033815,3043134,3411b31b-9800-4f5b-a43f-4564c9530627,30827,12146,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV641464.png
2017,ATL,WR,NA,84,CUT,Reginald Davis,Reginald,Davis,09/14/1993,6-0,185,Texas Tech,NA,00-0033223,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV641113.png
2017,ATL,WR,NA,88,CUT,Bra'lon Cherry,Bra'lon,Cherry,07/24/1995,5-11,188,North Carolina State,NA,00-0033801,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHE311530.png
2017,ATL,WR,NA,19,ACT,Andre Roberts,Andre,Roberts,01/09/1988,5-11,195,The Citadel,Spring Valley (SC),00-0027691,13226,9691f874-be36-4529-a7eb-dde22ee4a848,24063,6506,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB102317.png
2017,ATL,WR,NA,87,DEV,Deante Burton,Deante,Burton,07/12/1994,6-2,205,Kansas State,Manhattan (KS),00-0033222,2977689,af433e33-5d77-47fd-b6ef-70815e6aa0a1,30450,12649,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR760475.png
2017,ATL,WR,NA,12,ACT,Mohamed Sanu,Mohamed,Sanu,08/22/1989,6-2,210,Rutgers,South Brunswick (NJ),00-0029632,14922,1726a359-9444-4761-a1f2-cb35ee6fa60e,25793,8026,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN808447.png
2017,ATL,WR,NA,7,CUT,Josh Magee,Josh,Magee,10/01/1991,5-11,170,South Alabama,NA,00-0033231,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAG258939.png
2017,ATL,WR,NA,14,ACT,Justin Hardy,Justin,Hardy,12/18/1991,5-10,192,East Carolina,NA,00-0031570,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR111877.png
2017,ATL,WR,NA,15,ACT,Nick Williams,Nick,Williams,11/23/1990,5-10,184,Connecticut,NA,00-0029848,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL456782.png
2017,ATL,WR,NA,17,ACT,Marvin Hall,Marvin,Hall,04/10/1993,5-10,190,Washington,Dorsey (CA),00-0033094,2578369,1283923a-9716-4936-920a-a57f019bb2e8,30023,11517,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL441748.png
2017,ATL,WR,NA,11,ACT,Julio Jones,Julio,Jones,02/08/1989,6-3,220,Alabama,Foley (AL),00-0027944,13982,0b3217b9-ba37-4222-95cb-a7a222441e8b,24793,7242,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON640315.png
2017,ATL,WR,NA,NA,DEV,Rannell Hall,Rannell,Hall,01/30/1993,6-0,200,UCF,NA,00-0031846,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL477156.png
2017,BAL,C,NA,62,CUT,Derrick Nelson,Derrick,Nelson,05/03/1994,6-3,295,Rutgers,NA,00-0034014,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL337107.png
2017,BAL,C,NA,60,RES,Brandon Kublanow,Brandon,Kublanow,04/05/1995,6-2,300,Georgia,NA,00-0033372,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUB668168.png
2017,BAL,C,NA,66,ACT,Ryan Jensen,Ryan,Jensen,05/27/1991,6-4,319,Colorado State-Pueblo,Fort Morgan (CO),00-0029895,16038,50287cd3-afea-47f4-aa56-98a82aa87cf0,26826,8981,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN789150.png
