season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2010,ATL,DT,NA,99,ACT,Vance Walker,Vance,Walker,1987-04-26,6-2,307,Georgia Tech,NA,00-0026942,NA,NA,NA,NA,5134,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL347391.png
2010,ATL,DT,NA,91,ACT,Corey Peters,Corey,Peters,1988-06-08,6-3,295,Kentucky,Central (KY),00-0027686,13292,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,24058,6682,5607,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET099667.png
2010,ATL,DT,NA,97,ACT,Trey Lewis,Trey,Lewis,1985-05-23,6-3,316,Washburn,NA,00-0025572,NA,NA,NA,NA,3801,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW749796.png
2010,ATL,DT,NA,94,ACT,Peria Jerry,Peria,Jerry,1984-08-23,6-2,294,Mississippi,NA,00-0027000,NA,NA,NA,NA,4947,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JER500192.png
2010,ATL,DT,NA,93,RES,Thomas Johnson,Thomas,Johnson,1981-06-24,6-2,304,Middle Tennessee State,NA,00-0023195,NA,NA,NA,NA,2659,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH679676.png
2010,ATL,DT,NA,95,ACT,Jonathan Babineaux,Jonathan,Babineaux,1981-10-12,6-2,296,Iowa,NA,00-0023494,NA,NA,NA,NA,2276,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAB717191.png
2010,ATL,FB,NA,44,ACT,Jason Snelling,Jason,Snelling,1983-12-29,5-11,223,Virginia,NA,00-0025631,NA,NA,NA,NA,3860,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SNE717004.png
2010,ATL,FB,NA,34,ACT,Ovie Mughelli,Ovie,Mughelli,1980-06-10,6-1,250,Wake Forest,NA,00-0022143,NA,NA,NA,NA,1445,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUG436055.png
2010,ATL,FS,NA,28,ACT,Thomas DeCoud,Thomas,DeCoud,1985-03-19,6-0,193,California,NA,00-0026238,NA,NA,NA,NA,4412,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEC677964.png
2010,ATL,G,NA,73,ACT,Harvey Dahl,Harvey,Dahl,1981-06-24,6-5,305,Nevada,NA,00-0023180,NA,NA,NA,NA,2553,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAH255392.png
2010,ATL,G,NA,79,ACT,Mike Johnson,Mike,Johnson,1987-04-02,6-5,312,Alabama,NA,00-0027699,NA,NA,NA,NA,5622,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH527177.png
2010,ATL,G,NA,65,DEV,Jose Valdez,Jose,Valdez,1986-12-13,6-6,324,Arkansas,NA,00-0026509,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAL154866.png
2010,ATL,G,NA,63,ACT,Justin Blalock,Justin,Blalock,1983-12-20,6-4,329,Texas,NA,00-0025426,NA,NA,NA,NA,3655,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA612525.png
2010,ATL,K,NA,3,ACT,Matt Bryant,Matt,Bryant,1975-05-29,5-9,200,Baylor,NA,00-0020578,NA,NA,NA,NA,1223,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY500226.png
2010,ATL,LB,NA,45,CUT,Bear Woods,Bear,Woods,1987-01-22,6-0,245,Troy,NA,00-0027206,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO515448.png
2010,ATL,LB,NA,43,CUT,Weston Johnson,Weston,Johnson,1987-01-15,6-3,233,Wyoming,NA,00-0027199,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH749192.png
2010,ATL,LB,NA,59,ACT,Spencer Adkins,Spencer,Adkins,1987-05-16,5-11,242,Miami (Fla.),NA,00-0027123,NA,NA,NA,NA,5100,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADK695150.png
2010,ATL,LS,NA,82,ACT,Joe Zelenka,Joe,Zelenka,1976-03-09,6-3,260,Wake Forest,NA,00-0018486,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEL428040.png
2010,ATL,MLB,NA,51,DEV,Robert James,Robert,James,1983-12-26,5-11,220,Arizona State,NA,00-0026278,NA,NA,NA,NA,4452,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM491595.png
2010,ATL,MLB,NA,50,ACT,Curtis Lofton,Curtis,Lofton,1986-06-09,6-0,242,Oklahoma,NA,00-0026177,NA,NA,NA,NA,4351,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOF267017.png
2010,ATL,OLB,NA,56,ACT,Sean Weatherspoon,Sean,Weatherspoon,1987-12-29,6-1,239,Missouri,NA,00-0027871,NA,NA,NA,NA,5544,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA447811.png
2010,ATL,OLB,NA,52,ACT,Coy Wire,Coy,Wire,1978-11-07,6-0,225,Stanford,NA,00-0021222,NA,NA,NA,NA,1099,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIR311468.png
2010,ATL,OLB,NA,53,ACT,Mike Peterson,Mike,Peterson,1976-06-17,6-1,233,Florida,NA,00-0012871,NA,NA,NA,NA,463,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET429989.png
2010,ATL,OLB,NA,54,ACT,Stephen Nicholas,Stephen,Nicholas,1983-05-01,6-3,230,South Florida,NA,00-0025496,NA,NA,NA,NA,3725,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIC133755.png
2010,ATL,P,NA,9,ACT,Michael Koenen,Michael,Koenen,1982-07-13,5-11,198,Western Washington,NA,00-0023234,NA,NA,NA,NA,2682,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOE461116.png
2010,ATL,QB,NA,4,ACT,John Parker Wilson,John Parker,Wilson,1985-10-17,6-2,218,Alabama,NA,00-0026505,NA,NA,NA,NA,5182,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL729398.png
2010,ATL,QB,NA,8,ACT,Chris Redman,Chris,Redman,1977-07-07,6-3,229,Louisville,NA,00-0019709,NA,NA,NA,NA,635,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED501201.png
2010,ATL,QB,NA,2,ACT,Matt Ryan,Matt,Ryan,1985-05-17,6-4,220,Boston College,Penn (PA),00-0026143,11237,7e648a0b-fdc8-4661-a587-5826f2cac11b,8780,5610,4317,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA238179.png
2010,ATL,RB,NA,35,ACT,Antone Smith,Antone,Smith,1985-09-17,5-9,190,Florida State,NA,00-0026855,NA,NA,NA,NA,5440,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI040756.png
2010,ATL,RB,NA,27,ACT,Gartrell Johnson,Gartrell,Johnson,1986-06-21,5-10,219,Colorado State,NA,00-0027098,NA,NA,NA,NA,5058,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH254558.png
2010,ATL,RB,NA,33,ACT,Michael Turner,Michael,Turner,1982-02-13,5-10,244,Northern Illinois,NA,00-0022821,NA,NA,NA,NA,1873,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR608668.png
2010,ATL,RB,NA,49,CUT,Dan Klecko,Dan,Klecko,1981-01-12,5-11,275,Temple,NA,00-0021955,NA,NA,NA,NA,1429,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KLE127180.png
2010,ATL,RB,NA,32,RES,Jerious Norwood,Jerious,Norwood,1983-07-29,5-11,209,Mississippi State,NA,00-0024294,NA,NA,NA,NA,3024,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR780922.png
2010,ATL,SS,NA,26,ACT,Erik Coleman,Erik,Coleman,1982-05-06,5-10,207,Washington State,NA,00-0022218,NA,NA,NA,NA,1864,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL271731.png
2010,ATL,SS,NA,25,ACT,William Moore,William,Moore,1985-05-18,6-0,218,Missouri,NA,00-0027031,NA,NA,NA,NA,4978,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO749400.png
2010,ATL,T,NA,77,ACT,Tyson Clabo,Tyson,Clabo,1981-10-17,6-6,331,Wake Forest,NA,00-0022245,NA,NA,NA,NA,2011,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA004828.png
2010,ATL,T,NA,75,ACT,Garrett Reynolds,Garrett,Reynolds,1987-07-01,6-7,317,North Carolina,NA,00-0027110,NA,NA,NA,NA,5080,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY219856.png
2010,ATL,T,NA,74,ACT,Will Svitek,Will,Svitek,1982-01-08,6-6,309,Stanford,NA,00-0023620,NA,NA,NA,NA,2404,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SVI677581.png
2010,ATL,T,NA,NA,CUT,Mark Ortmann,Mark,Ortmann,1986-06-24,6-6,295,Michigan,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORT564220.png
2010,ATL,T,NA,72,ACT,Sam Baker,Sam,Baker,1985-05-30,6-5,307,USC,NA,00-0026161,NA,NA,NA,NA,4335,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK597488.png
2010,ATL,TE,NA,88,ACT,Tony Gonzalez,Tony,Gonzalez,1976-02-27,6-5,243,California,NA,00-0006101,NA,NA,NA,NA,237,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON587645.png
2010,ATL,TE,NA,89,CUT,Keith Zinger,Keith,Zinger,1984-10-09,6-4,258,LSU,NA,00-0026372,NA,NA,NA,NA,4546,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZIN237309.png
2010,ATL,TE,NA,81,ACT,Michael Palmer,Michael,Palmer,1988-01-18,6-5,260,Clemson,NA,00-0027202,NA,NA,NA,NA,5784,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL529610.png
2010,ATL,TE,NA,47,CUT,Colin Peek,Colin,Peek,1986-06-04,6-6,255,Alabama,NA,00-0027203,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEE419903.png
2010,ATL,TE,NA,87,ACT,Justin Peelle,Justin,Peelle,1979-03-15,6-4,251,Oregon,NA,00-0021227,NA,NA,NA,NA,1104,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEE424518.png
2010,ATL,TE,NA,NA,DEV,Marquez Branson,Marquez,Branson,1987-02-14,6-3,248,Central Arkansas,NA,00-0026513,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA622538.png
2010,ATL,TE,NA,NA,CUT,Robert Agnone,Robert,Agnone,1985-10-02,6-6,256,Delaware,NA,00-0026540,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AGN604060.png
2010,ATL,WR,NA,83,ACT,Harry Douglas,Harry,Douglas,1984-09-16,6-0,182,Louisville,NA,00-0026224,NA,NA,NA,NA,4398,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOU372712.png
2010,ATL,WR,NA,16,DEV,Tim Buckley,Tim,Buckley,1988-08-19,6-1,185,Alcorn State,NA,00-0027207,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC698967.png
2010,ATL,WR,NA,NA,DEV,Brandyn Harvey,Brandyn,Harvey,1987-11-06,6-4,205,Villanova,NA,00-0027198,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR768085.png
2010,ATL,WR,NA,86,ACT,Brian Finneran,Brian,Finneran,1976-01-31,6-5,210,Villanova,NA,00-0005231,NA,NA,NA,NA,423,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIN583520.png
2010,ATL,WR,NA,14,ACT,Eric Weems,Eric,Weems,1985-07-04,5-9,194,Bethune-Cookman,NA,00-0024535,NA,NA,NA,NA,4097,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEE551877.png
2010,ATL,WR,NA,84,ACT,Roddy White,Roddy,White,1981-11-02,6-0,212,Alabama-Birmingham,NA,00-0023462,NA,NA,NA,NA,2244,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI472686.png
2010,ATL,WR,NA,19,CUT,Ryan Wolfe,Ryan,Wolfe,1986-11-23,6-2,210,Nevada-Las Vegas,NA,00-0027205,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOL331455.png
2010,ATL,WR,NA,12,ACT,Michael Jenkins,Michael,Jenkins,1982-06-18,6-4,217,Ohio State,NA,00-0022781,NA,NA,NA,NA,1750,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN421393.png
2010,ATL,WR,NA,80,RES,Kerry Meier,Kerry,Meier,1986-11-12,6-2,224,Kansas,NA,00-0027764,NA,NA,NA,NA,5688,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEI042762.png
2010,ATL,WR,NA,15,DEV,Andy Strickland,Andy,Strickland,1987-09-02,6-0,197,Wofford,NA,00-0026977,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR359842.png
2010,BAL,C,NA,67,RES,Daniel Sanders,Daniel,Sanders,1986-02-03,6-2,316,Colorado,NA,00-0026602,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN254020.png
2010,BAL,C,NA,77,ACT,Matt Birk,Matt,Birk,1976-07-23,6-4,310,Harvard,NA,00-0001263,NA,NA,NA,NA,404,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIR643699.png
2010,BAL,CB,NA,24,RES,Domonique Foxworth,Domonique,Foxworth,1983-03-27,5-11,180,Maryland,NA,00-0023532,NA,NA,NA,NA,2314,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOX813566.png
2010,BAL,CB,NA,25,ACT,Chris Carr,Chris,Carr,1983-04-30,5-10,182,Boise State,NA,00-0023008,NA,NA,NA,NA,2526,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR356737.png
2010,BAL,CB,NA,31,ACT,Fabian Washington,Fabian,Washington,1983-06-09,5-11,175,Nebraska,NA,00-0023458,NA,NA,NA,NA,2240,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS285408.png
2010,BAL,CB,NA,21,ACT,Lardarius Webb,Lardarius,Webb,1985-10-12,5-10,182,Nicholls State,NA,00-0027060,NA,NA,NA,NA,5011,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB229214.png
2010,BAL,CB,NA,29,ACT,Cary Williams,Cary,Williams,1984-12-23,6-1,182,Washburn,NA,00-0026369,NA,NA,NA,NA,4543,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL179853.png
2010,BAL,CB,NA,37,ACT,Josh Wilson,Josh,Wilson,1985-03-11,5-9,192,Maryland,NA,00-0025442,NA,NA,NA,NA,3671,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL737475.png
2010,BAL,DB,NA,41,CUT,Travis Fisher,Travis,Fisher,1979-09-12,5-10,194,UCF,NA,00-0021083,NA,NA,NA,NA,1071,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIS615015.png
2010,BAL,DB,NA,NA,DEV,Danny Gorrer,Danny,Gorrer,1986-06-01,6-0,173,Texas A&M,NA,00-0026837,NA,NA,NA,NA,5424,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOR775873.png
2010,BAL,DB,NA,NA,CUT,Brad Jones,Brad,Jones,1987-02-19,6-1,202,Cincinnati,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON101113.png
2010,BAL,DB,NA,30,CUT,Marcus Paschal,Marcus,Paschal,1984-08-31,6-0,206,Iowa,NA,00-0025721,NA,NA,NA,NA,4035,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAS081600.png
2010,BAL,DE,NA,62,ACT,Terrence Cody,Terrence,Cody,1988-06-28,6-4,349,Alabama,NA,00-0027665,NA,NA,NA,NA,5582,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COD600327.png
2010,BAL,DE,NA,93,ACT,Cory Redding,Cory,Redding,1980-11-15,6-4,292,Texas,NA,00-0021998,NA,NA,NA,NA,1381,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED327892.png
2010,BAL,DE,NA,47,DEV,Albert McClellan,Albert,McClellan,1986-06-04,6-2,255,Marshall,NA,00-0027560,NA,NA,NA,NA,6022,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC379498.png
2010,BAL,DE,NA,91,ACT,Brandon McKinney,Brandon,McKinney,1983-08-24,6-2,350,Michigan State,NA,00-0024002,NA,NA,NA,NA,3427,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK465554.png
2010,BAL,DE,NA,99,ACT,Paul Kruger,Paul,Kruger,1986-02-15,6-4,268,Utah,NA,00-0027033,NA,NA,NA,NA,4980,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KRU476709.png
2010,BAL,DE,NA,92,ACT,Haloti Ngata,Haloti,Ngata,1984-01-21,6-4,350,Oregon,NA,00-0024227,NA,NA,NA,NA,2957,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NGA622937.png
2010,BAL,DT,NA,96,ACT,Lamar Divens,Lamar,Divens,1985-11-12,6-3,343,Tennessee State,NA,00-0026090,NA,NA,NA,NA,4757,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIV249174.png
2010,BAL,DT,NA,61,ACT,Arthur Jones,Arthur,Jones,1986-06-03,6-3,313,Syracuse,NA,00-0027756,NA,NA,NA,NA,5680,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON069762.png
2010,BAL,FB,NA,70,ACT,Kevin Houser,Kevin,Houser,1977-08-23,6-2,252,Ohio State,NA,00-0019503,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOU322716.png
2010,BAL,FB,NA,33,ACT,Le'Ron McClain,Le'Ron,McClain,1984-12-27,6-0,260,Alabama,NA,00-0025524,NA,NA,NA,NA,3753,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC333237.png
2010,BAL,FS,NA,28,ACT,Tom Zbikowski,Tom,Zbikowski,1985-05-22,5-11,215,Notre Dame,NA,00-0026226,NA,NA,NA,NA,4400,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZBI355964.png
2010,BAL,FS,NA,20,ACT,Ed Reed,Ed,Reed,1978-09-11,5-11,200,Miami (Fla.),NA,00-0021377,NA,NA,NA,NA,1031,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE192451.png
2010,BAL,FS,NA,43,ACT,Haruki Nakamura,Haruki,Nakamura,1986-04-18,5-10,200,Cincinnati,NA,00-0026346,NA,NA,NA,NA,4520,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAK049576.png
2010,BAL,G,NA,62,CUT,David Hale,David,Hale,1983-03-03,6-6,315,Weber State,NA,00-0026273,NA,NA,NA,NA,4447,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL042600.png
2010,BAL,G,NA,65,ACT,Chris Chester,Chris,Chester,1983-01-12,6-3,315,Oklahoma,NA,00-0024271,NA,NA,NA,NA,3001,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHE592085.png
2010,BAL,G,NA,66,ACT,Ben Grubbs,Ben,Grubbs,1984-03-10,6-3,310,Auburn,NA,00-0025416,NA,NA,NA,NA,3645,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRU078787.png
2010,BAL,G,NA,72,ACT,Bryan Mattison,Bryan,Mattison,1984-05-15,6-3,313,Iowa,NA,00-0026015,NA,NA,NA,NA,4706,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT699570.png
2010,BAL,G,NA,79,ACT,Tony Moll,Tony,Moll,1983-08-23,6-5,315,Nevada,NA,00-0024379,NA,NA,NA,NA,3110,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOL697918.png
2010,BAL,ILB,NA,59,ACT,Dannell Ellerbe,Dannell,Ellerbe,1985-11-29,6-1,243,Georgia,NA,00-0026857,NA,NA,NA,NA,5442,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL108165.png
2010,BAL,ILB,NA,56,ACT,Tavares Gooden,Tavares,Gooden,1984-10-07,6-1,242,Miami (Fla.),NA,00-0026211,NA,NA,NA,NA,4385,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOO267090.png
2010,BAL,ILB,NA,52,ACT,Ray Lewis,Ray,Lewis,1975-05-15,6-1,250,Miami (Fla.),NA,00-0009889,NA,NA,NA,NA,167,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW562347.png
2010,BAL,ILB,NA,53,ACT,Jameel McClain,Jameel,McClain,1985-07-25,6-1,250,Syracuse,NA,00-0026407,NA,NA,NA,NA,4788,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC325971.png
2010,BAL,ILB,NA,51,ACT,Brendon Ayanbadejo,Brendon,Ayanbadejo,1976-09-06,6-1,225,UCLA,NA,00-0000551,NA,NA,NA,NA,542,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYA436705.png
2010,BAL,K,NA,7,ACT,Billy Cundiff,Billy,Cundiff,1980-03-30,6-1,212,Drake,NA,00-0020972,NA,NA,NA,NA,1230,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN046143.png
2010,BAL,LB,NA,54,ACT,Prescott Burgess,Prescott,Burgess,1984-03-06,6-3,253,Michigan,NA,00-0025594,NA,NA,NA,NA,3823,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR094915.png
2010,BAL,LB,NA,58,ACT,Jason Phillips,Jason,Phillips,1986-02-14,6-1,242,Texas Christian,NA,00-0026911,NA,NA,NA,NA,5061,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PHI282255.png
2010,BAL,LB,NA,50,CUT,Edgar Jones,Edgar,Jones,1984-12-01,6-3,262,Southeast Missouri State,NA,00-0024714,NA,NA,NA,NA,4280,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON255794.png
2010,BAL,LB,NA,49,RSN,Sergio Kindle,Sergio,Kindle,1987-09-20,6-3,250,Texas,NA,00-0027884,NA,NA,NA,NA,5568,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN188762.png
2010,BAL,LB,NA,39,CUT,Mike McLaughlin,Mike,McLaughlin,1987-05-11,6-0,245,Boston College,NA,00-0027561,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCL219748.png
2010,BAL,LS,NA,46,RES,Morgan Cox,Morgan,Cox,1986-04-26,6-4,226,Tennessee,Evangelical Christian (TN),00-0027557,13848,513df09d-7d3a-44a8-873c-34f2fe46326b,24362,7075,6020,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COX524880.png
2010,BAL,NT,NA,97,ACT,Kelly Gregg,Kelly,Gregg,1976-11-01,6-0,320,Oklahoma,NA,00-0006398,NA,NA,NA,NA,527,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE701631.png
2010,BAL,NT,NA,98,RES,Kelly Talavou,Kelly,Talavou,1984-10-04,6-2,350,Utah,NA,00-0024530,NA,NA,NA,NA,4076,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAL086327.png
