season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
2021,ARI,P,NA,16,Active,Tyler Newsome,Tyler,Newsome,1995-07-14,6-3,214,Notre Dame,Carrollton (GA),00-0035433,3129309,b24beb2f-de5d-4160-8b82-d7a5578b59af,32548,14265,NA,NA,21191,6563,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3129309.png
2021,ARI,P,NA,14,Active,Andy Lee,Andy,Lee,1982-08-11,73,185,Pittsburgh,West Oak (SC),00-0022824,5713,edaad8e3-62cd-4715-b225-0010ee9825a0,6947,4044,1906,LeexAn20,3100,112,17,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlzghdps4wmxukbapq6o"
2021,ARI,QB,QB,12,Active,Colt McCoy,Colt,McCoy,1986-09-05,73,212,Texas,Jim Ned (TX),00-0027688,13199,3699dfd9-d437-43f7-b674-adbb31e7e64b,24060,6444,5609,McCoCo00,11047,533,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anp7vkwvnmysxdq12kd6"
2021,ARI,QB,QB,9,Active,Cole McDonald,Cole,McDonald,1998-05-20,6-4,220,Hawaii,Sonora (CA),NA,4038220,2d907c0c-cf4e-4564-b9eb-560d84f16144,32894,14493,NA,NA,21822,6954,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038220.png
2021,ARI,QB,QB,1,Active,Kyler Murray,Kyler,Murray,1997-08-07,70,207,Oklahoma,Allen (TX),00-0035228,3917315,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,31833,13613,38334,MurrKy00,20889,5849,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu27xcnywfgzjq9vhvdl"
2021,ARI,QB,QB,19,Active,Trace McSorley,Trace,McSorley,1995-08-23,72,202,Penn State,Briar Woods (VA),00-0035146,3116172,d4d135fd-b710-4c12-9082-9d6e544b3f8d,32029,13752,32819,McSoTr00,20874,5974,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qrq8gt8pirsy5dkc3hi6"
2021,ARI,RB,RB,2,Inactive,Chase Edmonds,Chase,Edmonds,1996-04-13,69,210,Fordham,Central Dauphin East (PA),00-0034681,3119195,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,31104,12667,45851,EdmoCh00,19919,5000,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/piq7mvpfdh7ybggohlt9"
2021,ARI,RB,NA,41,Active,Khalfani Muhammad,Khalfani,Muhammad,1994-09-26,5-7,174,California,Notre Dame (CA),00-0033797,3052143,d16f5060-d562-492b-9ab8-4a495920e808,30355,12089,11996,NA,19129,4283,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/udytqfavmsdievhtzugx"
2021,ARI,RB,RB,26,Active,Eno Benjamin,Eno,Benjamin,1999-04-13,69,207,Arizona State,Wylie East (TX),00-0036383,4242873,aebf7b65-da15-4499-b1af-6687fa50b2e4,32892,14372,57136,BenjEn00,21773,6951,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w7mijnbndcfyrrzykuwt"
2021,ARI,RB,RB,6,Active,James Conner,James,Conner,1995-05-05,73,233,Pittsburgh,McDowell (PA),00-0033553,3045147,28a084c0-14df-499f-bd1f-b975603626b7,30218,11691,11860,ConnJa00,18983,4137,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nq7mtvvxmgc2vukwwcpo"
2021,ARI,RB,RB,30,Active,Tavien Feaster,Tavien,Feaster,1997-12-31,72,221,South Carolina,Spartanburg (SC),00-0035825,4035470,0d77e008-ec6d-4816-a186-329c0ecdb6be,33126,14592,40616,NA,21850,7103,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gkfzrh3buaacdnbqwbbl"
2021,ARI,RB,RB,29,Active,Jonathan Ward,Jonathan,Ward,1997-09-30,72,202,Central Michigan,Bishop McNamara (IL),00-0035924,4039274,1dc6b133-355f-451e-856f-d02839681578,33088,15106,25859,WardJo00,21782,7087,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ez73cnyh2ru4cib6ondx"
2021,ARI,SS,NA,27,Inactive,Josh Shaw,Josh,Shaw,1992-03-27,6-1,200,Southern California,Palmdale (CA),00-0032168,2971605,1686f2b7-90e8-4d0a-89f8-415310ae2bd8,28508,10420,9553,ShawJo00,16881,2425,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kk26dxbk8ny0r4bkac6c"
2021,ARI,T,NA,72,Active,Eric Smith,Eric,Smith,1995-09-02,76,321,Virginia,Columbia (GA),00-0033414,3048698,fed820cc-3104-431a-b38c-efa192216035,30651,12301,46987,NA,19258,4399,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/esx5vf8sutdomyox7thp"
2021,ARI,TE,TE,86,Active,Zach Ertz,Zach,Ertz,1990-11-10,77,250,Stanford,Monte Vista (CA),00-0030061,15835,de3421f7-2147-4835-89a5-724e87bad463,26658,8781,7816,ErtzZa00,14856,1339,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4cua1auc75ybocf2ijz"
2021,ARI,TE,TE,81,Active,Darrell Daniels,Darrell,Daniels,1994-11-22,75,256,Washington,Freedom (CA),00-0033258,3052166,7574eb56-a34a-419e-9682-c4788cfe2019,30523,11890,12122,DaniDa02,19176,4323,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uite1keyl09qsvofsqzf"
2021,ARI,TE,NA,86,Active,Justin Johnson,Justin,Johnson,1996-11-08,6-3,245,Mississippi State,Hoover (AL),00-0035092,3917292,f5153e47-fc18-4441-afc0-10c8a5ffec53,32339,14102,NA,NA,21493,6493,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqdoeqrk5fhocv5rqsur"
2021,ARI,TE,TE,41,Active,David Wells,David,Wells,1995-05-02,78,260,San Diego State,Clovis North (CA),00-0034575,3047536,268c8b1e-b217-474d-a92f-4f924273c938,31283,12692,34985,NA,20199,5235,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rooccxaalvy2xxoztwij"
2021,ARI,TE,TE,80,Active,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77,262,NA,NA,00-0037020,NA,0a084635-4e5b-42ed-a85c-7d0ea1ed76f0,NA,15684,NA,NA,NA,8033,0,NA
2021,ARI,TE,NA,88,Active,Jerome Washington,Jerome,Washington,NA,6-3,241,Rutgers,NA,NA,3672867,b8edd278-b5cb-43b4-812f-468d8e5e84a3,32163,13972,NA,NA,21320,6375,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3672867.png
2021,ARI,TE,TE,87,Inactive,Maxx Williams,Maxx,Williams,1994-04-12,76,252,Minnesota,Waconia (MN),00-0031558,2970726,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,28443,10128,9488,WillMa04,16816,2360,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njqxudmwe409p1fcg7if"
2021,ARI,TE,TE,36,Active,Alex Ellis,Alex,Ellis,1993-02-10,76,240,Tennessee,Delmar (DE),00-0032864,2577731,81fb7fa0-7ad9-4ef4-bc33-9df9574714e5,29944,11397,11326,ElliAl01,18642,3824,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cnnffo0p74ph8slvtasw"
2021,ARI,TE,NA,35,Active,Bruno Labelle,Bruno,Labelle,1997-06-03,6-4,248,Cincinnati,College Montmorency (CAN),00-0036808,NA,1a486956-1aa5-495e-bf1c-8dadc74be7c4,NA,15715,NA,NA,NA,7734,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcdeij29qtcgbzwdjdl7"
2021,ARI,TE,TE,84,Active,Demetrius Harris,Demetrius,Harris,1991-07-29,79,230,Wisconsin-Milwaukee,Jacksonville (AR),00-0030155,16318,8506c15c-15cc-4d2c-aebf-270c605fe0ec,27174,9847,8524,HarrDe03,15305,1619,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlajcnjlosuajmqswxvl"
2021,ARI,WR,RWR,18,Active,A.J. Green,A.J.,Green,1988-07-31,76,207,Georgia,Summerville (SC),00-0027942,13983,c9701373-23f6-4058-9189-8d9c085f3c49,24791,7241,6156,GreeA.00,12845,830,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibugzfv4xaeq9y4xurmj"
2021,ARI,WR,RWR,83,Active,Greg Dortch,Greg,Dortch,1998-05-29,67,173,Wake Forest,Highland Springs (VA),00-0035500,4037235,4484c7d1-025a-4f26-8e9b-48503afb0c68,32523,13469,42237,DortGr01,21071,5970,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amguunwoi0t2witqj95b"
2021,ARI,WR,SWR,85,Active,Antoine Wesley,Antoine,Wesley,1997-10-22,76,206,Texas Tech,Cibolo Steele (TX),00-0035126,4043161,8e43eb21-92e4-4720-8766-c9204259c063,32317,13447,39967,NA,20979,6165,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/of7qshvgovrbc20wflca"
2021,ARI,WR,LWR,84,Active,Isaac Whitney,Isaac,Whitney,1994-06-22,6-2,204,Southern California,Southmoore (OK),00-0033449,3894883,1af02026-aef5-4dcb-baa2-9c9c91d22533,30637,12106,12251,WhitIs00,19314,4451,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qovzmwpzbha2d7x4r4ek"
2021,ARI,WR,LWR,82,Active,Andre Baccellia,Andre,Baccellia,1997-01-07,70,175,Washington,Westlake (CA),00-0035876,3886809,58266b36-fa48-4f51-b41c-909bf82748f3,32943,14942,47901,NA,22234,7233,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufzmjdca2npvtir7usbo"
2021,ARI,WR,RWR,4,Inactive,Rondale Moore,Rondale,Moore,2000-06-09,67,180,Purdue,Trinity (KY),00-0036936,NA,975555d0-fe82-4e88-90f4-d690f5000671,NA,15514,62890,MoorRo02,NA,7601,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qwcd3lglkknslsavcvr7"
2021,ARI,WR,LWR,18,Active,Josh Doctson,Josh,Doctson,1992-12-03,6-2,206,TCU,Mansfield Legacy (TX),00-0032760,2576019,c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6,29256,10852,10656,DoctJo00,17939,3178,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mkq3ycvjnr0ltb0yjczi"
2021,ARI,WR,NA,18,Active,Jaron Brown,Jaron,Brown,1990-01-08,6-3,205,Clemson,Cheraw (SC),00-0030300,16172,51952c7b-11c5-4229-baf9-08d4694cc2ad,27074,9046,8128,BrowJa03,15509,1684,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y41u4egwigms9rg2p3ln"
2021,ARI,WR,LWR,17,Active,Andy Isabella,Andy,Isabella,1996-11-18,69,188,Massachusetts,Mayfield (OH),00-0035527,3914328,04f9a4be-b236-4eed-9bc4-794f615ccd13,31894,13612,47448,IsabAn00,20820,5915,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfqzau9eqixvofvzj0qx"
2021,ARI,WR,SWR,10,Inactive,DeAndre Hopkins,DeAndre,Hopkins,1992-06-06,73,212,Clemson,D.W. Daniel (SC),00-0030564,15795,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,8619,7808,HopkDe00,14986,1426,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxihl8g9xi6wextxbkw"
2021,ARI,WR,NA,83,Active,A.J. Richardson,A.J.,Richardson,1995-06-02,6-0,212,Boise State,Narbonne (CA),00-0035491,3124369,3ad7f1fa-2389-4cea-94a1-28c5479ca542,32159,14043,47896,NA,21318,6373,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wnsfrpyp5fjxlcdudkfq"
2021,ARI,WR,NA,84,Active,Aleva Hifo,Aleva,Hifo,1997-12-23,5-10,187,Brigham Young,Heritage (CA),00-0035884,4046668,8f71dfc2-f702-431f-a4b0-70b72ebdaad9,32945,14879,NA,NA,22236,7235,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4046668.png
2021,ARI,WR,LWR,13,Active,Christian Kirk,Christian,Kirk,1996-11-18,71,200,Texas A&M,Saguaro (AZ),00-0034775,3895856,ebcd87ce-218c-4144-810b-921c2f59d6e8,31017,12508,47546,KirkCh01,19815,4950,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y1uvf0zoqcmhdnnm9zpt"
2021,ARI,NA,NA,0,Active,Ryan Langford,Ryan,Langford,1993-06-10,NA,NA,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,19739,4836,NA,NA
2021,ATL,C,LG,68,Active,Josh Andrews,Josh,Andrews,1991-06-21,74,298,Oregon State,Colony (CA),00-0030706,16963,18fc2ade-5106-491d-9e5f-97926e64459a,27785,9799,9068,AndrJo01,15961,1789,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgzishasi7pqimvjwsat"
2021,ATL,C,NA,62,Active,Cam Keizur,Cam,Keizur,1994-01-17,6-3,303,Portland State,NA,NA,2967888,3cb5ccb6-375a-44b7-b0a5-31e88e438c2c,30456,NA,NA,NA,19146,4298,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2967888.png
2021,ATL,CB,RCB,34,Active,Darren Hall,Darren,Hall,2000-05-02,72,190,San Diego State,Rancho Cucamonga (CA),00-0036956,NA,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,NA,15474,60742,HallDa03,NA,7730,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyufkvcmykialbow0nk7"
2021,ATL,CB,RCB,22,Active,Fabian Moreau,Fabian,Moreau,1994-04-09,72,204,UCLA,Western (FL),00-0033918,2971586,5ff63fe6-3b33-4f0d-bc51-d5e84d862b08,30194,11970,11836,MoreFa00,18972,4126,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yma8ygeji2fcucpbo5i7"
2021,ATL,CB,NA,38,Active,Taylor Reynolds,Taylor,Reynolds,1994-02-05,5-11,195,James Madison,NA,NA,2975377,a0edbda0-7a76-4c56-af14-14d02fd7a02b,NA,NA,NA,NA,19154,4306,0,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2975377.png
2021,ATL,CB,NA,0,Active,Will Sunderland,Will,Sunderland,1996-09-11,6-4,196,Troy,Midwest City (OK),00-0035972,3821692,82cdfc87-01d1-49bc-a9c8-ecf8f5bde7f4,33234,14939,34449,NA,22268,7270,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/az3gbjua77grh3czqx1r"
2021,ATL,CB,RCB,35,Active,Avery Williams,Avery,Williams,1998-07-15,69,195,Boise State,JSerra Catholic (CA),00-0036950,NA,6b2ee61f-463f-478a-9bfa-e43c8e9b0c2e,NA,NA,42873,WillAv02,NA,7809,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kutrcxylkhvanrsbwhox"
2021,ATL,CB,NA,24,Active,Heath Harding,Heath,Harding,NA,5-10,190,None,NA,NA,3052477,NA,NA,NA,NA,NA,20097,5150,0,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052477.png
2021,ATL,CB,LCB,24,Active,A.J. Terrell,A.J.,Terrell,1998-09-23,73,195,Clemson,Westlake (GA),00-0036285,4239995,1eae2610-be1d-4f53-82a2-28cf4a2db352,32686,14526,55586,TerrAJ00,22075,6836,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eb8u2ml8s1dfduscttff"
2021,ATL,CB,NA,26,Inactive,Isaiah Oliver,Isaiah,Oliver,1996-09-30,72,210,Colorado,Brophy (AZ),00-0034357,3915437,83d45661-2687-4ca9-ac45-91beac7b7082,31028,12581,50393,OlivIs00,19868,5044,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dfahldf8jdam6sgpvxkt"
2021,ATL,DB,NA,41,Active,JR Pace,JR,Pace,1998-10-06,6-1,210,Northwestern,Woodward Academy (GA),00-0036835,NA,f88281f5-4bb6-4269-b9ae-8f21dba42699,NA,15758,56135,NA,NA,7749,0,NA
2021,ATL,DB,NA,25,Active,Delrick Abrams,Delrick,Abrams,1997-04-06,6-3,185,Colorado,Varnado (LA),00-0035774,4360643,2899f9bf-018a-4c91-8fe8-c42a5b6c12c4,33042,14993,83192,AbraDe00,22191,7189,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuck69fibdsormpmkhqe"
2021,ATL,DB,NA,38,Active,Lafayette Pitts,Lafayette,Pitts,1992-09-24,70,196,Pittsburgh,Woodland Hills (PA),00-0032617,2576665,8cfce145-c6aa-40e0-b759-cad33237144a,29835,11596,11210,PittLa00,18573,3761,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ybe0ixvgoqmc749ukmly"
2021,ATL,DB,SS,21,Active,Duron Harmon,Duron,Harmon,1991-01-24,72,205,Rutgers,Caesar Rodney (DE),00-0030383,15842,a2802951-e573-4e8f-ad31-14b9ae5f8e7c,26714,8906,7872,HarmDu00,14887,1366,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ycpfgnqr303mgbv6kqmp"
2021,ATL,DB,FS,36,Active,Shawn Williams,Shawn,Williams,1991-05-13,72,211,Georgia,Early County (GA),00-0030471,15877,c9e9bbc5-2aeb-4f72-9b7c-1a688fb235fb,26707,8777,7865,WillSh02,14925,1395,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/itwadnav0rwaqupj5lws"
2021,ATL,DB,NA,30,Active,Joseph Putu,Joseph,Putu,NA,6-0,194,Florida,NA,NA,4043891,b46f97e6-f722-4926-8bef-f0d8a87ddaca,31358,13092,NA,NA,20438,5498,0,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4043891.png
2021,ATL,DB,NA,38,Active,Marcus Murphy,Marcus,Murphy,NA,6-1,200,Mississippi State,West Point (MS),00-0036832,NA,b86765a3-6035-4b1b-aa5e-c5626d6b3ab1,NA,15235,83857,NA,NA,7745,0,NA
2021,ATL,DB,LCB,20,Active,Kendall Sheffield,Kendall,Sheffield,1996-05-30,70,212,Ohio State,Thurgood Marshall (TX),00-0035255,3925358,fafdc4a3-ddbd-48b4-b10e-cd8a0189dae1,31943,13618,34105,ShefKe00,20938,6140,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ode1fssbveivwzpzstf1"
2021,ATL,DB,NA,23,Inactive,Erik Harris,Erik,Harris,1990-04-02,74,225,California (PA),New Oxford (PA),00-0032320,4010714,3cd103cf-cc2e-458e-94bc-a7a7ce1632c0,29224,10858,10346,HarrEr00,17899,3144,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ng8azjiqz0aoatrp5kbs"
2021,ATL,DB,NA,29,Active,Cornell Armstrong,Cornell,Armstrong,1995-09-22,71,185,Southern Mississippi,Bassfield (MS),00-0034792,3123963,0a08ca62-e488-4369-8e26-8b158443865f,31179,12999,50351,ArmsCo00,20032,5344,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gmnalrh9rl4qy369jhw1"
2021,ATL,DB,FS,27,Active,Richie Grant,Richie,Grant,1997-11-09,72,200,UCF,Choctawhatchee (FL),00-0036961,NA,3beaed67-ca01-4603-be1f-78abfb6037b5,NA,15452,43196,GranRi00,NA,7662,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wrzn1wwfvnzipalnm9rh"
2021,ATL,DB,NA,33,Active,Luther Kirk,Luther,Kirk,1996-11-07,74,195,Illinois State,Garland (TX),00-0036138,3908608,fd7b9398-15b3-4967-8758-8743006dd6ff,33107,14907,32644,NA,22453,7478,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cilckttcbrhms71garxx"
2021,ATL,DE,NA,79,Active,Nick Thurman,Nick,Thurman,1995-06-12,76,305,Houston,Lake Highlands (TX),00-0034723,3040031,ded1a577-51cc-4f13-8b79-4f4c09655f44,31726,13320,49607,ThurNi00,20637,5727,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygpkzebsmlb0leqhl61u"
2021,ATL,DE,DL,99,Inactive,Jonathan Bullard,Jonathan,Bullard,1993-10-22,75,290,Florida,Crest (NC),00-0033093,2980097,ccfcbd2c-6e35-49b9-b131-ba2143665260,29306,10926,10706,BullJo00,18002,3241,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppusneqoobcg85h9wqd0"
2021,ATL,DE,DL,50,Active,John Cominsky,John,Cominsky,1995-11-22,77,285,"Charleston, W. Va.",Barberton (OH),00-0035265,4411771,c41a772c-8458-4f5d-b7b5-8c2a23406fa3,31967,13798,88313,ComiJo00,21009,6116,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dg4o5binqy5sdnrhaimg"
2021,ATL,DE,DL,90,Active,Marlon Davidson,Marlon,Davidson,1998-05-11,75,303,Auburn,Greenville (AL),00-0036291,4035494,73afc75b-68f0-4cb0-823d-5bfe33969766,32717,14540,48741,DaviMa01,21884,6838,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqu8uacy10emvmwjhsxg"
2021,ATL,DE,NA,0,Active,Eli Howard,Eli,Howard,NA,6-4,280,Texas Tech,Central (TX),NA,NA,41025198-9eb3-4ced-8743-94e685d6090e,NA,NA,NA,NA,NA,7738,0,NA
2021,ATL,DE,NA,49,Active,Jordan Brailford,Jordan,Brailford,1995-10-09,75,252,Oklahoma State,Booker T. Washington (OK),00-0035319,3122420,cd9b9d93-4368-4495-803e-f5d2524c8468,32085,13435,29695,BraiJo00,21040,5954,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kwkybt5crujc15ygwxon"
2021,ATL,DT,NA,94,Inactive,Deadrin Senat,Deadrin,Senat,1994-07-22,6-1,305,South Florida,Immokalee (FL),00-0034363,3051376,6524f633-b8dd-439d-82df-cd4f9f07ad29,31060,12754,48815,SenaDe00,19899,5042,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bairnxtu43briqqag93g"
2021,ATL,DT,DL,69,Active,Olive Sagapolu,Olive,Sagapolu,1997-02-16,6-2,331,Wisconsin,Mater Dei (CA),00-0035720,3917679,106c9a1b-6bc7-4cab-bc52-cb58d5319ede,32631,13948,49994,NA,21641,6716,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ddxb6fxbq570ufp0wq8u"
2021,ATL,DT,DL,94,Active,Anthony Rush,Anthony,Rush,1996-09-01,77,350,UAB,Cary (NC),00-0035390,4239817,65a702f3-1e60-46a3-bce9-8b4e3f939888,32408,14018,56895,RushAn00,21435,6542,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvyh1geebqh7km1uzhsc"
2021,ATL,DT,DL,98,Active,John Atkins,John,Atkins,1992-12-21,6-3,320,Georgia,Thomson (GA),00-0034586,3043127,648bcdd5-7239-41b4-b346-a2424f6c01d3,31647,12910,49918,AtkiJo01,20330,5659,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gsbuin4a4l4xzwoleaza"
2021,ATL,DT,NA,93,Active,Zac Dawe,Zac,Dawe,1995-07-27,6-4,271,BYU,Pleasant Grove (UT),00-0036823,NA,a6dee71f-acc2-464d-b271-a5a3f03bda84,NA,15752,40457,NA,NA,7981,0,NA
2021,ATL,DT,DL,97,Active,Grady Jarrett,Grady,Jarrett,1993-04-28,72,305,Clemson,Rockdale County (GA),00-0031583,2576492,e1fe1900-fae3-414e-8530-55eece80471f,28525,10458,9570,JarrGr00,17059,2592,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6md3txjaggsbwrurprh"
2021,ATL,DT,DL,98,Active,Mike Pennel,Mike,Pennel,1991-05-09,76,332,Colorado State-Pueblo,Grandview (CO),00-0030757,17230,8b9bc551-66bb-4948-849f-c0471caaeb19,28085,9661,9316,PennMi00,16486,2143,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ggbufioaykmpjgjddj6s"
2021,ATL,DT,DL,96,Active,Tyeler Davison,Tyeler,Davison,1992-09-23,74,309,Fresno State,Desert Mountain (AZ),00-0031947,2517230,be07b323-a23c-4589-9fe0-29ae6a537de9,28542,10325,9587,DaviTy01,16914,2457,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sayuipn5ul8bvjr4rc1y"
2021,ATL,DT,DL,95,Active,Ta'Quon Graham,Ta'Quon,Graham,1998-12-01,76,294,Texas,Temple (TX),00-0036948,NA,f5510376-f94b-470c-94ce-88098635c4ff,NA,15236,56868,GrahTa00,NA,7840,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y7dbzgm1c6kjs7dnrgkb"
2021,ATL,FB,TE,89,Active,John Raine,John,Raine,1998-03-27,73,230,Northwestern,Westminster Christian (FL),00-0036837,NA,25adacdc-f26c-4955-af91-2d9fede395d6,NA,15662,39957,NA,NA,7980,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fxgmwwswqz4vdfhft43r"
2021,ATL,FB,RB,40,Active,Keith Smith,Keith,Smith,1992-04-08,72,240,San Jose State,Charter Oak (CA),00-0030968,17315,955093e0-39aa-48b4-b34d-259b369e6535,28141,9990,9302,SmitKe03,16378,2073,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aaodb4vx0itn3qqfkb9x"
2021,ATL,G,NA,62,Active,Bryan Witzmann,Bryan,Witzmann,1990-06-16,6-7,320,South Dakota State,Somerset (WI),00-0031152,17377,61536454-3173-4ff2-b76f-f0bdf9e59fb8,28205,9964,8995,WitzBr00,16215,1961,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mv1ff3lbwqcckmx9mu3l"
2021,ATL,G,RG,63,Active,Chris Lindstrom,Chris,Lindstrom,1997-02-28,75,307,Boston College,Shepherd Hill (MA),00-0035630,3672833,e02c98ff-b5d8-4647-a4ed-bba595ae9e5a,31846,13808,46692,LindCh00,20857,5895,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uewzudc2og55y1lqup0j"
2021,ATL,K,K,7,Active,Younghoe Koo,Younghoe,Koo,1994-08-03,69,185,Georgia Southern,Ridgewood (NJ),00-0033702,3049899,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13,30426,12292,NA,KooxYo00,19565,4666,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oj7q5kgawa1uswqvti2r"
2021,ATL,LB,LB,3,Active,Mykal Walker,Mykal,Walker,1997-08-28,75,230,Fresno State,Vacaville (CA),00-0036300,4243009,86d7dd69-9957-4853-b069-5ad7e35edc64,32789,14754,57834,WalkMy00,21989,7012,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyimjrausboqe9edgkfx"
2021,ATL,LB,LOLB,55,Active,Steven Means,Steven,Means,1990-09-16,75,263,Buffalo,Grover Cleveland (NY),00-0030387,15936,c639a18a-ee1a-46ed-8707-580711fa33db,26770,8974,7929,MeanSt00,15203,1561,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iukrm0je8nnrtyfzyp29"
2021,ATL,LB,NA,48,Active,Dorian Etheridge,Dorian,Etheridge,1998-11-21,75,230,Louisville,Capital (WV),00-0036824,NA,ccb8931d-221c-41d3-9b9b-a4c4efa56edd,NA,15753,57937,EtheDo00,NA,7982,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy5b0di6lxdvbm3zjjdz"
2021,ATL,LB,NA,42,Active,Jeff Holland,Jeff,Holland,1995-09-27,6-2,249,Auburn,Trinity Christian Academy (FL),00-0034107,3916928,0f57f7d4-41b1-400d-bec5-09da91d825f1,31377,12553,50287,HollJe01,20129,5443,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lmcvlsvkpplgnwq0bgx9"
